time=1692886544.050287 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692886544.050771 concurrency=750
time=1692886545.091480 latency=3:8:12:70:247:(47)ms latency95=189ms latency99=222ms requests=757 option1=0 option2=0 errors=0 throughput=727rps ql=7 rr=0.00% cr=0.00% accRequests=757 accOption1=0 accOption2=0 accLatency=3:8:12:70:247:(47)ms accLatency95=189ms accLatency99=222ms accOpenQueuing=40 accErrors=0
time=1692886546.092578 latency=3:4:5:8:40:(6)ms latency95=11ms latency99=15ms requests=761 option1=0 option2=0 errors=0 throughput=760rps ql=5 rr=0.00% cr=0.00% accRequests=1518 accOption1=0 accOption2=0 accLatency=3:5:8:13:247:(26)ms accLatency95=145ms accLatency99=212ms accOpenQueuing=44 accErrors=0
time=1692886547.094503 latency=3:4:5:6:22:(5)ms latency95=10ms latency99=14ms requests=753 option1=0 option2=0 errors=0 throughput=752rps ql=5 rr=0.00% cr=0.00% accRequests=2271 accOption1=0 accOption2=0 accLatency=3:4:6:10:247:(20)ms accLatency95=116ms accLatency99=203ms accOpenQueuing=48 accErrors=0
time=1692886548.097067 latency=3:4:5:6:14:(5)ms latency95=9ms latency99=11ms requests=759 option1=0 option2=0 errors=0 throughput=757rps ql=3 rr=0.00% cr=0.00% accRequests=3030 accOption1=0 accOption2=0 accLatency=3:4:5:9:247:(16)ms accLatency95=93ms accLatency99=193ms accOpenQueuing=52 accErrors=0
time=1692886549.099877 latency=3:4:4:5:13:(5)ms latency95=8ms latency99=10ms requests=776 option1=0 option2=0 errors=0 throughput=774rps ql=4 rr=0.00% cr=0.00% accRequests=3806 accOption1=0 accOption2=0 accLatency=3:4:5:8:247:(14)ms accLatency95=70ms accLatency99=189ms accOpenQueuing=54 accErrors=0
time=1692886550.103548 latency=3:3:4:5:12:(4)ms latency95=7ms latency99=9ms requests=749 option1=0 option2=0 errors=0 throughput=746rps ql=6 rr=0.00% cr=0.00% accRequests=4555 accOption1=0 accOption2=0 accLatency=3:4:5:7:247:(12)ms accLatency95=58ms accLatency99=173ms accOpenQueuing=58 accErrors=0
time=1692886551.107264 latency=3:4:4:5:11:(5)ms latency95=7ms latency99=8ms requests=753 option1=0 option2=0 errors=0 throughput=750rps ql=1 rr=0.00% cr=0.00% accRequests=5308 accOption1=0 accOption2=0 accLatency=3:4:5:7:247:(11)ms accLatency95=35ms accLatency99=166ms accOpenQueuing=63 accErrors=0
time=1692886552.111618 latency=3:4:5:5:11:(5)ms latency95=7ms latency99=8ms requests=766 option1=0 option2=0 errors=0 throughput=763rps ql=1 rr=0.00% cr=0.00% accRequests=6074 accOption1=0 accOption2=0 accLatency=3:4:5:6:247:(10)ms accLatency95=20ms accLatency99=163ms accOpenQueuing=65 accErrors=0
time=1692886553.117240 latency=3:4:5:5:13:(5)ms latency95=8ms latency99=10ms requests=736 option1=0 option2=0 errors=0 throughput=732rps ql=0 rr=0.00% cr=0.00% accRequests=6810 accOption1=0 accOption2=0 accLatency=3:4:5:6:247:(10)ms accLatency95=16ms accLatency99=157ms accOpenQueuing=67 accErrors=0
time=1692886554.123020 latency=3:4:5:5:12:(5)ms latency95=7ms latency99=10ms requests=759 option1=0 option2=0 errors=0 throughput=755rps ql=7 rr=0.00% cr=0.00% accRequests=7569 accOption1=0 accOption2=0 accLatency=3:4:5:6:247:(9)ms accLatency95=14ms accLatency99=145ms accOpenQueuing=72 accErrors=0
time=1692886555.130461 latency=3:4:5:5:10:(5)ms latency95=7ms latency99=8ms requests=762 option1=0 option2=0 errors=0 throughput=756rps ql=5 rr=0.00% cr=0.00% accRequests=8331 accOption1=0 accOption2=0 accLatency=3:4:5:6:247:(9)ms accLatency95=12ms accLatency99=142ms accOpenQueuing=76 accErrors=0
time=1692886556.139351 latency=3:4:4:5:11:(5)ms latency95=7ms latency99=9ms requests=745 option1=0 option2=0 errors=0 throughput=738rps ql=7 rr=0.00% cr=0.00% accRequests=9076 accOption1=0 accOption2=0 accLatency=3:4:5:6:247:(8)ms accLatency95=12ms accLatency99=135ms accOpenQueuing=80 accErrors=0
time=1692886557.147903 latency=3:4:5:6:12:(5)ms latency95=8ms latency99=10ms requests=753 option1=0 option2=0 errors=0 throughput=747rps ql=6 rr=0.00% cr=0.00% accRequests=9829 accOption1=0 accOption2=0 accLatency=3:4:5:6:247:(8)ms accLatency95=11ms accLatency99=128ms accOpenQueuing=84 accErrors=0
