time=1692881538.467565 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692881538.467997 concurrency=500
time=1692881539.503222 latency=3:5:10:33:163:(27)ms latency95=113ms latency99=143ms requests=501 option1=0 option2=0 errors=0 throughput=484rps ql=3 rr=0.00% cr=0.00% accRequests=501 accOption1=0 accOption2=0 accLatency=3:5:10:33:163:(27)ms accLatency95=113ms accLatency99=143ms accOpenQueuing=13 accErrors=0
time=1692881540.503963 latency=3:4:4:8:48:(6)ms latency95=10ms latency99=38ms requests=490 option1=0 option2=0 errors=0 throughput=490rps ql=0 rr=0.00% cr=0.00% accRequests=991 accOption1=0 accOption2=0 accLatency=3:4:7:10:163:(17)ms accLatency95=88ms accLatency99=131ms accOpenQueuing=16 accErrors=0
time=1692881541.505108 latency=3:4:5:5:11:(5)ms latency95=9ms latency99=10ms requests=515 option1=0 option2=0 errors=0 throughput=514rps ql=0 rr=0.00% cr=0.00% accRequests=1506 accOption1=0 accOption2=0 accLatency=3:4:5:9:163:(13)ms accLatency95=70ms accLatency99=120ms accOpenQueuing=17 accErrors=0
time=1692881542.506563 latency=3:4:5:5:12:(5)ms latency95=8ms latency99=10ms requests=508 option1=0 option2=0 errors=0 throughput=507rps ql=1 rr=0.00% cr=0.00% accRequests=2014 accOption1=0 accOption2=0 accLatency=3:4:5:8:163:(11)ms accLatency95=54ms accLatency99=117ms accOpenQueuing=23 accErrors=0
time=1692881543.508489 latency=3:4:5:5:12:(5)ms latency95=6ms latency99=9ms requests=521 option1=0 option2=0 errors=0 throughput=520rps ql=2 rr=0.00% cr=0.00% accRequests=2535 accOption1=0 accOption2=0 accLatency=3:4:5:6:163:(10)ms accLatency95=35ms accLatency99=113ms accOpenQueuing=24 accErrors=0
time=1692881544.510786 latency=3:4:5:5:8:(5)ms latency95=6ms latency99=7ms requests=510 option1=0 option2=0 errors=0 throughput=509rps ql=3 rr=0.00% cr=0.00% accRequests=3045 accOption1=0 accOption2=0 accLatency=3:4:5:6:163:(9)ms accLatency95=25ms accLatency99=99ms accOpenQueuing=25 accErrors=0
time=1692881545.513440 latency=3:4:5:5:9:(5)ms latency95=6ms latency99=6ms requests=456 option1=0 option2=0 errors=0 throughput=455rps ql=1 rr=0.00% cr=0.00% accRequests=3501 accOption1=0 accOption2=0 accLatency=3:4:5:5:163:(8)ms accLatency95=17ms accLatency99=97ms accOpenQueuing=26 accErrors=0
time=1692881546.516596 latency=3:4:4:5:8:(5)ms latency95=6ms latency99=7ms requests=505 option1=0 option2=0 errors=0 throughput=503rps ql=2 rr=0.00% cr=0.00% accRequests=4006 accOption1=0 accOption2=0 accLatency=3:4:5:5:163:(8)ms accLatency95=12ms accLatency99=95ms accOpenQueuing=28 accErrors=0
time=1692881547.520135 latency=3:4:4:5:8:(5)ms latency95=6ms latency99=7ms requests=509 option1=0 option2=0 errors=0 throughput=507rps ql=4 rr=0.00% cr=0.00% accRequests=4515 accOption1=0 accOption2=0 accLatency=3:4:5:5:163:(7)ms accLatency95=11ms accLatency99=92ms accOpenQueuing=29 accErrors=0
time=1692881548.523565 latency=3:4:5:5:8:(5)ms latency95=6ms latency99=7ms requests=508 option1=0 option2=0 errors=0 throughput=506rps ql=1 rr=0.00% cr=0.00% accRequests=5023 accOption1=0 accOption2=0 accLatency=3:4:5:5:163:(7)ms accLatency95=10ms accLatency99=88ms accOpenQueuing=30 accErrors=0
