time=1692889208.270562 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692889208.270963 concurrency=1000
time=1692889209.333076 latency=100:578:635:730:892:(632)ms latency95=795ms latency99=824ms requests=220 option1=0 option2=0 errors=0 throughput=207rps ql=551 rr=0.00% cr=0.00% accRequests=220 accOption1=0 accOption2=0 accLatency=100:578:635:730:892:(632)ms accLatency95=795ms accLatency99=824ms accOpenQueuing=1 accErrors=0
time=1692889210.333380 latency=3:7:238:593:1172:(315)ms latency95=835ms latency99=1051ms requests=1783 option1=0 option2=0 errors=0 throughput=1782rps ql=8 rr=0.00% cr=0.00% accRequests=2003 accOption1=0 accOption2=0 accLatency=3:8:329:629:1172:(350)ms accLatency95=829ms accLatency99=1041ms accOpenQueuing=507 accErrors=0
time=1692889211.336868 latency=3:4:4:5:12:(5)ms latency95=9ms latency99=10ms requests=1017 option1=0 option2=0 errors=0 throughput=1013rps ql=6 rr=0.00% cr=0.00% accRequests=3020 accOption1=0 accOption2=0 accLatency=3:4:9:505:1172:(234)ms accLatency95=795ms accLatency99=980ms accOpenQueuing=511 accErrors=0
time=1692889212.339841 latency=3:4:4:5:12:(5)ms latency95=7ms latency99=10ms requests=996 option1=0 option2=0 errors=0 throughput=993rps ql=6 rr=0.00% cr=0.00% accRequests=4016 accOption1=0 accOption2=0 accLatency=3:4:6:328:1172:(177)ms accLatency95=769ms accLatency99=963ms accOpenQueuing=515 accErrors=0
time=1692889213.344243 latency=3:4:5:5:15:(5)ms latency95=7ms latency99=10ms requests=1024 option1=0 option2=0 errors=0 throughput=1020rps ql=5 rr=0.00% cr=0.00% accRequests=5040 accOption1=0 accOption2=0 accLatency=3:4:5:108:1172:(142)ms accLatency95=742ms accLatency99=943ms accOpenQueuing=519 accErrors=0
time=1692889214.349459 latency=3:4:4:5:11:(5)ms latency95=6ms latency99=7ms requests=1024 option1=0 option2=0 errors=0 throughput=1019rps ql=5 rr=0.00% cr=0.00% accRequests=6064 accOption1=0 accOption2=0 accLatency=3:4:5:9:1172:(119)ms accLatency95=725ms accLatency99=928ms accOpenQueuing=525 accErrors=0
time=1692889215.356314 latency=3:4:5:5:10:(5)ms latency95=7ms latency99=8ms requests=941 option1=0 option2=0 errors=0 throughput=935rps ql=6 rr=0.00% cr=0.00% accRequests=7005 accOption1=0 accOption2=0 accLatency=3:4:5:7:1172:(103)ms accLatency95=705ms accLatency99=900ms accOpenQueuing=528 accErrors=0
time=1692889216.362774 latency=3:4:4:5:11:(5)ms latency95=6ms latency99=8ms requests=965 option1=0 option2=0 errors=0 throughput=959rps ql=0 rr=0.00% cr=0.00% accRequests=7970 accOption1=0 accOption2=0 accLatency=3:4:5:7:1172:(91)ms accLatency95=685ms accLatency99=876ms accOpenQueuing=529 accErrors=0
time=1692889217.370594 latency=3:4:4:5:12:(5)ms latency95=7ms latency99=10ms requests=1004 option1=0 option2=0 errors=0 throughput=996rps ql=1 rr=0.00% cr=0.00% accRequests=8974 accOption1=0 accOption2=0 accLatency=3:4:5:6:1172:(82)ms accLatency95=649ms accLatency99=835ms accOpenQueuing=537 accErrors=0
time=1692889218.377743 latency=3:4:5:6:20:(5)ms latency95=9ms latency99=13ms requests=1052 option1=0 option2=0 errors=0 throughput=1045rps ql=3 rr=0.00% cr=0.00% accRequests=10026 accOption1=0 accOption2=0 accLatency=3:4:5:6:1172:(74)ms accLatency95=628ms accLatency99=829ms accOpenQueuing=539 accErrors=0
time=1692889219.385072 latency=3:4:4:5:11:(4)ms latency95=7ms latency99=9ms requests=1030 option1=0 option2=0 errors=0 throughput=1023rps ql=5 rr=0.00% cr=0.00% accRequests=11056 accOption1=0 accOption2=0 accLatency=3:4:5:6:1172:(67)ms accLatency95=605ms accLatency99=820ms accOpenQueuing=540 accErrors=0
time=1692889220.395988 latency=3:4:4:5:10:(4)ms latency95=7ms latency99=8ms requests=1033 option1=0 option2=0 errors=0 throughput=1022rps ql=2 rr=0.00% cr=0.00% accRequests=12089 accOption1=0 accOption2=0 accLatency=3:4:5:6:1172:(62)ms accLatency95=589ms accLatency99=815ms accOpenQueuing=546 accErrors=0
time=1692889221.407513 latency=3:4:5:6:14:(5)ms latency95=8ms latency99=11ms requests=1028 option1=0 option2=0 errors=0 throughput=1016rps ql=6 rr=0.00% cr=0.00% accRequests=13117 accOption1=0 accOption2=0 accLatency=3:4:5:6:1172:(57)ms accLatency95=564ms accLatency99=810ms accOpenQueuing=553 accErrors=0
time=1692889222.417856 latency=3:4:5:6:11:(5)ms latency95=8ms latency99=9ms requests=1029 option1=0 option2=0 errors=0 throughput=1018rps ql=4 rr=0.00% cr=0.00% accRequests=14146 accOption1=0 accOption2=0 accLatency=3:4:5:6:1172:(54)ms accLatency95=535ms accLatency99=802ms accOpenQueuing=559 accErrors=0
time=1692889223.428788 latency=3:4:4:5:14:(5)ms latency95=8ms latency99=10ms requests=1013 option1=0 option2=0 errors=0 throughput=1002rps ql=5 rr=0.00% cr=0.00% accRequests=15159 accOption1=0 accOption2=0 accLatency=3:4:5:6:1172:(50)ms accLatency95=502ms accLatency99=795ms accOpenQueuing=564 accErrors=0
time=1692889224.441423 latency=3:4:5:6:12:(5)ms latency95=7ms latency99=10ms requests=958 option1=0 option2=0 errors=0 throughput=946rps ql=10 rr=0.00% cr=0.00% accRequests=16117 accOption1=0 accOption2=0 accLatency=3:4:5:6:1172:(48)ms accLatency95=478ms accLatency99=788ms accOpenQueuing=566 accErrors=0
