time=1692884527.474494 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692884527.474911 concurrency=1000
time=1692884528.535707 latency=3:113:294:460:796:(304)ms latency95=630ms latency99=738ms requests=995 option1=0 option2=0 errors=0 throughput=938rps ql=29 rr=0.00% cr=0.00% accRequests=995 accOption1=0 accOption2=0 accLatency=3:113:294:460:796:(304)ms accLatency95=630ms accLatency99=738ms accOpenQueuing=248 accErrors=0
time=1692884529.536836 latency=3:4:5:8:545:(7)ms latency95=14ms latency99=32ms requests=999 option1=0 option2=0 errors=0 throughput=998rps ql=13 rr=0.00% cr=0.00% accRequests=1994 accOption1=0 accOption2=0 accLatency=3:5:18:294:796:(155)ms accLatency95=598ms accLatency99=694ms accOpenQueuing=261 accErrors=0
time=1692884530.539891 latency=3:4:4:5:12:(5)ms latency95=8ms latency99=10ms requests=1019 option1=0 option2=0 errors=0 throughput=1016rps ql=2 rr=0.00% cr=0.00% accRequests=3013 accOption1=0 accOption2=0 accLatency=3:4:6:109:796:(104)ms accLatency95=568ms accLatency99=669ms accOpenQueuing=264 accErrors=0
time=1692884531.543178 latency=3:4:4:5:12:(4)ms latency95=7ms latency99=9ms requests=1026 option1=0 option2=0 errors=0 throughput=1023rps ql=3 rr=0.00% cr=0.00% accRequests=4039 accOption1=0 accOption2=0 accLatency=3:4:5:15:796:(79)ms accLatency95=527ms accLatency99=634ms accOpenQueuing=269 accErrors=0
time=1692884532.547158 latency=3:4:4:5:11:(4)ms latency95=6ms latency99=8ms requests=964 option1=0 option2=0 errors=0 throughput=960rps ql=4 rr=0.00% cr=0.00% accRequests=5003 accOption1=0 accOption2=0 accLatency=3:4:5:9:796:(65)ms accLatency95=460ms accLatency99=630ms accOpenQueuing=273 accErrors=0
time=1692884533.553609 latency=3:4:4:5:12:(5)ms latency95=7ms latency99=8ms requests=1037 option1=0 option2=0 errors=0 throughput=1030rps ql=2 rr=0.00% cr=0.00% accRequests=6040 accOption1=0 accOption2=0 accLatency=3:4:5:7:796:(54)ms accLatency95=423ms accLatency99=613ms accOpenQueuing=278 accErrors=0
time=1692884534.559297 latency=3:4:4:5:22:(5)ms latency95=6ms latency99=14ms requests=989 option1=0 option2=0 errors=0 throughput=983rps ql=0 rr=0.00% cr=0.00% accRequests=7029 accOption1=0 accOption2=0 accLatency=3:4:5:6:796:(47)ms accLatency95=400ms accLatency99=609ms accOpenQueuing=279 accErrors=0
time=1692884535.564951 latency=3:4:4:5:10:(4)ms latency95=6ms latency99=8ms requests=1003 option1=0 option2=0 errors=0 throughput=997rps ql=6 rr=0.00% cr=0.00% accRequests=8032 accOption1=0 accOption2=0 accLatency=3:4:4:6:796:(42)ms accLatency95=368ms accLatency99=606ms accOpenQueuing=286 accErrors=0
time=1692884536.571724 latency=3:4:4:5:10:(4)ms latency95=6ms latency99=8ms requests=1049 option1=0 option2=0 errors=0 throughput=1042rps ql=6 rr=0.00% cr=0.00% accRequests=9081 accOption1=0 accOption2=0 accLatency=3:4:4:6:796:(38)ms accLatency95=326ms accLatency99=600ms accOpenQueuing=291 accErrors=0
time=1692884537.580168 latency=3:4:4:5:8:(4)ms latency95=6ms latency99=7ms requests=1008 option1=0 option2=0 errors=0 throughput=1000rps ql=4 rr=0.00% cr=0.00% accRequests=10089 accOption1=0 accOption2=0 accLatency=3:4:4:5:796:(34)ms accLatency95=283ms accLatency99=598ms accOpenQueuing=296 accErrors=0
time=1692884538.589429 latency=3:4:4:5:9:(4)ms latency95=6ms latency99=8ms requests=958 option1=0 option2=0 errors=0 throughput=949rps ql=3 rr=0.00% cr=0.00% accRequests=11047 accOption1=0 accOption2=0 accLatency=3:4:4:5:796:(32)ms accLatency95=243ms accLatency99=596ms accOpenQueuing=300 accErrors=0
time=1692884539.599238 latency=3:3:4:4:15:(4)ms latency95=6ms latency99=7ms requests=992 option1=0 option2=0 errors=0 throughput=982rps ql=0 rr=0.00% cr=0.00% accRequests=12039 accOption1=0 accOption2=0 accLatency=3:4:4:5:796:(29)ms accLatency95=218ms accLatency99=586ms accOpenQueuing=302 accErrors=0
time=1692884540.611465 latency=3:3:4:4:10:(4)ms latency95=5ms latency99=6ms requests=999 option1=0 option2=0 errors=0 throughput=987rps ql=4 rr=0.00% cr=0.00% accRequests=13038 accOption1=0 accOption2=0 accLatency=3:4:4:5:796:(27)ms accLatency95=182ms accLatency99=579ms accOpenQueuing=305 accErrors=0
time=1692884541.624740 latency=3:4:4:5:8:(4)ms latency95=6ms latency99=6ms requests=1063 option1=0 option2=0 errors=0 throughput=1049rps ql=2 rr=0.00% cr=0.00% accRequests=14101 accOption1=0 accOption2=0 accLatency=3:4:4:5:796:(26)ms accLatency95=150ms accLatency99=572ms accOpenQueuing=308 accErrors=0
time=1692884542.637393 latency=3:4:4:5:8:(4)ms latency95=6ms latency99=7ms requests=1003 option1=0 option2=0 errors=0 throughput=990rps ql=4 rr=0.00% cr=0.00% accRequests=15104 accOption1=0 accOption2=0 accLatency=3:4:4:5:796:(24)ms accLatency95=107ms accLatency99=568ms accOpenQueuing=312 accErrors=0
