time=1692876857.561068 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692876857.561525 concurrency=500
time=1692876858.592790 latency=3:6:11:26:157:(23)ms latency95=83ms latency99=135ms requests=513 option1=0 option2=0 errors=0 throughput=497rps ql=1 rr=0.00% cr=0.00% accRequests=513 accOption1=0 accOption2=0 accLatency=3:6:11:26:157:(23)ms accLatency95=83ms accLatency99=135ms accOpenQueuing=16 accErrors=0
time=1692876859.593512 latency=3:3:4:8:36:(5)ms latency95=10ms latency99=23ms requests=513 option1=0 option2=0 errors=0 throughput=513rps ql=1 rr=0.00% cr=0.00% accRequests=1026 accOption1=0 accOption2=0 accLatency=3:4:7:11:157:(14)ms accLatency95=62ms accLatency99=132ms accOpenQueuing=18 accErrors=0
time=1692876860.594614 latency=3:4:4:5:11:(5)ms latency95=8ms latency99=9ms requests=517 option1=0 option2=0 errors=0 throughput=516rps ql=1 rr=0.00% cr=0.00% accRequests=1543 accOption1=0 accOption2=0 accLatency=3:4:5:9:157:(11)ms accLatency95=50ms accLatency99=110ms accOpenQueuing=20 accErrors=0
time=1692876861.596302 latency=3:4:5:5:11:(5)ms latency95=7ms latency99=9ms requests=474 option1=0 option2=0 errors=0 throughput=473rps ql=3 rr=0.00% cr=0.00% accRequests=2017 accOption1=0 accOption2=0 accLatency=3:4:5:8:157:(10)ms accLatency95=38ms accLatency99=93ms accOpenQueuing=22 accErrors=0
time=1692876862.598463 latency=3:4:4:5:10:(5)ms latency95=7ms latency99=9ms requests=509 option1=0 option2=0 errors=0 throughput=508rps ql=2 rr=0.00% cr=0.00% accRequests=2526 accOption1=0 accOption2=0 accLatency=3:4:5:7:157:(9)ms accLatency95=27ms accLatency99=85ms accOpenQueuing=25 accErrors=0
time=1692876863.601227 latency=3:4:4:5:9:(5)ms latency95=6ms latency99=8ms requests=476 option1=0 option2=0 errors=0 throughput=475rps ql=4 rr=0.00% cr=0.00% accRequests=3002 accOption1=0 accOption2=0 accLatency=3:4:4:6:157:(8)ms accLatency95=19ms accLatency99=82ms accOpenQueuing=26 accErrors=0
time=1692876864.603491 latency=3:4:4:5:9:(5)ms latency95=6ms latency99=6ms requests=496 option1=0 option2=0 errors=0 throughput=495rps ql=2 rr=0.00% cr=0.00% accRequests=3498 accOption1=0 accOption2=0 accLatency=3:4:4:6:157:(7)ms accLatency95=15ms accLatency99=80ms accOpenQueuing=26 accErrors=0
time=1692876865.606265 latency=3:4:4:5:11:(4)ms latency95=6ms latency99=7ms requests=489 option1=0 option2=0 errors=0 throughput=488rps ql=3 rr=0.00% cr=0.00% accRequests=3987 accOption1=0 accOption2=0 accLatency=3:4:4:5:157:(7)ms accLatency95=13ms accLatency99=71ms accOpenQueuing=31 accErrors=0
time=1692876866.609403 latency=3:4:4:5:13:(5)ms latency95=7ms latency99=11ms requests=469 option1=0 option2=0 errors=0 throughput=468rps ql=2 rr=0.00% cr=0.00% accRequests=4456 accOption1=0 accOption2=0 accLatency=3:4:4:5:157:(7)ms accLatency95=12ms accLatency99=65ms accOpenQueuing=33 accErrors=0
time=1692876867.613151 latency=3:4:4:5:8:(5)ms latency95=6ms latency99=7ms requests=494 option1=0 option2=0 errors=0 throughput=492rps ql=0 rr=0.00% cr=0.00% accRequests=4950 accOption1=0 accOption2=0 accLatency=3:4:4:5:157:(7)ms accLatency95=11ms accLatency99=63ms accOpenQueuing=35 accErrors=0
time=1692876868.617493 latency=3:4:4:5:13:(5)ms latency95=6ms latency99=8ms requests=530 option1=0 option2=0 errors=0 throughput=528rps ql=3 rr=0.00% cr=0.00% accRequests=5480 accOption1=0 accOption2=0 accLatency=3:4:4:5:157:(6)ms accLatency95=11ms accLatency99=61ms accOpenQueuing=37 accErrors=0
time=1692876869.622558 latency=3:4:4:5:9:(5)ms latency95=7ms latency99=8ms requests=521 option1=0 option2=0 errors=0 throughput=518rps ql=2 rr=0.00% cr=0.00% accRequests=6001 accOption1=0 accOption2=0 accLatency=3:4:4:5:157:(6)ms accLatency95=10ms accLatency99=60ms accOpenQueuing=40 accErrors=0
time=1692876870.628836 latency=3:4:4:5:9:(5)ms latency95=6ms latency99=7ms requests=455 option1=0 option2=0 errors=0 throughput=452rps ql=2 rr=0.00% cr=0.00% accRequests=6456 accOption1=0 accOption2=0 accLatency=3:4:4:5:157:(6)ms accLatency95=10ms accLatency99=58ms accOpenQueuing=40 accErrors=0
time=1692876871.633780 latency=3:4:4:5:10:(4)ms latency95=6ms latency99=7ms requests=506 option1=0 option2=0 errors=0 throughput=504rps ql=1 rr=0.00% cr=0.00% accRequests=6962 accOption1=0 accOption2=0 accLatency=3:4:4:5:157:(6)ms accLatency95=10ms accLatency99=53ms accOpenQueuing=43 accErrors=0
time=1692876872.639295 latency=3:4:4:5:8:(5)ms latency95=6ms latency99=7ms requests=493 option1=0 option2=0 errors=0 throughput=490rps ql=5 rr=0.00% cr=0.00% accRequests=7455 accOption1=0 accOption2=0 accLatency=3:4:4:5:157:(6)ms accLatency95=9ms accLatency99=52ms accOpenQueuing=46 accErrors=0
