time=1692874516.171648 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692874516.171914 concurrency=500
time=1692874517.207605 latency=4:12:19:34:180:(31)ms latency95=103ms latency99=154ms requests=492 option1=0 option2=0 errors=0 throughput=475rps ql=5 rr=0.00% cr=0.00% accRequests=492 accOption1=0 accOption2=0 accLatency=4:12:19:34:180:(31)ms accLatency95=103ms accLatency99=154ms accOpenQueuing=16 accErrors=0
time=1692874518.208399 latency=3:4:6:9:49:(8)ms latency95=16ms latency99=23ms requests=492 option1=0 option2=0 errors=0 throughput=492rps ql=11 rr=0.00% cr=0.00% accRequests=984 accOption1=0 accOption2=0 accLatency=3:6:11:20:180:(20)ms accLatency95=78ms accLatency99=146ms accOpenQueuing=19 accErrors=0
time=1692874519.209583 latency=3:4:5:7:17:(6)ms latency95=12ms latency99=15ms requests=522 option1=0 option2=0 errors=0 throughput=521rps ql=3 rr=0.00% cr=0.00% accRequests=1506 accOption1=0 accOption2=0 accLatency=3:5:8:14:180:(15)ms accLatency95=61ms accLatency99=130ms accOpenQueuing=23 accErrors=0
time=1692874520.211097 latency=3:4:4:5:12:(5)ms latency95=9ms latency99=11ms requests=485 option1=0 option2=0 errors=0 throughput=484rps ql=0 rr=0.00% cr=0.00% accRequests=1991 accOption1=0 accOption2=0 accLatency=3:4:6:11:180:(12)ms accLatency95=42ms accLatency99=122ms accOpenQueuing=25 accErrors=0
time=1692874521.212916 latency=3:4:5:6:16:(5)ms latency95=9ms latency99=12ms requests=501 option1=0 option2=0 errors=0 throughput=500rps ql=2 rr=0.00% cr=0.00% accRequests=2492 accOption1=0 accOption2=0 accLatency=3:4:6:10:180:(11)ms accLatency95=35ms accLatency99=103ms accOpenQueuing=28 accErrors=0
time=1692874522.215493 latency=3:4:5:6:11:(5)ms latency95=9ms latency99=10ms requests=509 option1=0 option2=0 errors=0 throughput=508rps ql=5 rr=0.00% cr=0.00% accRequests=3001 accOption1=0 accOption2=0 accLatency=3:4:5:9:180:(10)ms accLatency95=29ms accLatency99=97ms accOpenQueuing=30 accErrors=0
time=1692874523.218087 latency=3:4:5:6:13:(5)ms latency95=8ms latency99=10ms requests=477 option1=0 option2=0 errors=0 throughput=476rps ql=1 rr=0.00% cr=0.00% accRequests=3478 accOption1=0 accOption2=0 accLatency=3:4:5:8:180:(9)ms accLatency95=26ms accLatency99=83ms accOpenQueuing=30 accErrors=0
time=1692874524.221045 latency=3:4:5:7:16:(6)ms latency95=13ms latency99=14ms requests=515 option1=0 option2=0 errors=0 throughput=513rps ql=4 rr=0.00% cr=0.00% accRequests=3993 accOption1=0 accOption2=0 accLatency=3:4:5:8:180:(9)ms accLatency95=23ms accLatency99=80ms accOpenQueuing=30 accErrors=0
time=1692874525.224317 latency=3:5:6:8:15:(6)ms latency95=11ms latency99=13ms requests=555 option1=0 option2=0 errors=0 throughput=553rps ql=0 rr=0.00% cr=0.00% accRequests=4548 accOption1=0 accOption2=0 accLatency=3:4:5:8:180:(9)ms accLatency95=21ms accLatency99=80ms accOpenQueuing=34 accErrors=0
time=1692874526.227970 latency=3:4:4:5:16:(5)ms latency95=8ms latency99=12ms requests=510 option1=0 option2=0 errors=0 throughput=508rps ql=2 rr=0.00% cr=0.00% accRequests=5058 accOption1=0 accOption2=0 accLatency=3:4:5:7:180:(8)ms accLatency95=19ms accLatency99=78ms accOpenQueuing=37 accErrors=0
