time=1692885568.350052 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692885568.350439 concurrency=100
time=1692885569.360735 latency=4:5:9:10:53:(12)ms latency95=34ms latency99=51ms requests=98 option1=0 option2=0 errors=23 throughput=74rps ql=1 rr=0.00% cr=0.00% accRequests=98 accOption1=0 accOption2=0 accLatency=4:5:9:10:53:(12)ms accLatency95=34ms accLatency99=51ms accOpenQueuing=0 accErrors=23
time=1692885570.361021 latency=4:5:5:9:22:(6)ms latency95=10ms latency99=11ms requests=94 option1=0 option2=0 errors=0 throughput=94rps ql=0 rr=0.00% cr=0.00% accRequests=192 accOption1=0 accOption2=0 accLatency=4:5:5:10:53:(9)ms accLatency95=27ms accLatency99=50ms accOpenQueuing=0 accErrors=23
time=1692885571.361362 latency=3:5:5:5:10:(5)ms latency95=9ms latency99=9ms requests=104 option1=0 option2=0 errors=0 throughput=104rps ql=0 rr=0.00% cr=0.00% accRequests=296 accOption1=0 accOption2=0 accLatency=3:5:5:9:53:(7)ms accLatency95=14ms accLatency99=38ms accOpenQueuing=1 accErrors=23
time=1692885572.361775 latency=4:5:5:5:11:(5)ms latency95=6ms latency99=9ms requests=112 option1=0 option2=0 errors=0 throughput=112rps ql=1 rr=0.00% cr=0.00% accRequests=408 accOption1=0 accOption2=0 accLatency=3:5:5:6:53:(7)ms accLatency95=11ms accLatency99=34ms accOpenQueuing=4 accErrors=23
time=1692885573.362264 latency=4:5:5:5:10:(5)ms latency95=6ms latency99=9ms requests=90 option1=0 option2=0 errors=0 throughput=90rps ql=0 rr=0.00% cr=0.00% accRequests=498 accOption1=0 accOption2=0 accLatency=3:5:5:6:53:(6)ms accLatency95=10ms accLatency99=32ms accOpenQueuing=5 accErrors=23
time=1692885574.362747 latency=4:5:5:5:6:(5)ms latency95=5ms latency99=6ms requests=103 option1=0 option2=0 errors=0 throughput=103rps ql=1 rr=0.00% cr=0.00% accRequests=601 accOption1=0 accOption2=0 accLatency=3:5:5:5:53:(6)ms accLatency95=10ms accLatency99=30ms accOpenQueuing=5 accErrors=23
time=1692885575.363493 latency=3:4:5:5:8:(5)ms latency95=6ms latency99=6ms requests=106 option1=0 option2=0 errors=0 throughput=106rps ql=1 rr=0.00% cr=0.00% accRequests=707 accOption1=0 accOption2=0 accLatency=3:5:5:5:53:(6)ms accLatency95=10ms accLatency99=28ms accOpenQueuing=6 accErrors=23
time=1692885576.364092 latency=4:5:5:5:6:(5)ms latency95=5ms latency99=6ms requests=91 option1=0 option2=0 errors=0 throughput=91rps ql=0 rr=0.00% cr=0.00% accRequests=798 accOption1=0 accOption2=0 accLatency=3:5:5:5:53:(6)ms accLatency95=10ms accLatency99=27ms accOpenQueuing=6 accErrors=23
time=1692885577.364744 latency=3:5:5:5:9:(5)ms latency95=6ms latency99=6ms requests=92 option1=0 option2=0 errors=0 throughput=92rps ql=0 rr=0.00% cr=0.00% accRequests=890 accOption1=0 accOption2=0 accLatency=3:5:5:5:53:(6)ms accLatency95=10ms accLatency99=25ms accOpenQueuing=7 accErrors=23
time=1692885578.365443 latency=4:5:5:5:8:(5)ms latency95=6ms latency99=6ms requests=106 option1=0 option2=0 errors=0 throughput=106rps ql=1 rr=0.00% cr=0.00% accRequests=996 accOption1=0 accOption2=0 accLatency=3:5:5:5:53:(6)ms accLatency95=9ms accLatency99=22ms accOpenQueuing=7 accErrors=23
time=1692885579.366217 latency=4:5:5:5:7:(5)ms latency95=6ms latency99=7ms requests=102 option1=0 option2=0 errors=0 throughput=102rps ql=2 rr=0.00% cr=0.00% accRequests=1098 accOption1=0 accOption2=0 accLatency=3:5:5:5:53:(5)ms accLatency95=9ms accLatency99=21ms accOpenQueuing=7 accErrors=23
