time=1692879196.970184 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692879196.970577 concurrency=500
time=1692879197.999053 latency=4:16:68:101:161:(64)ms latency95=147ms latency99=158ms requests=487 option1=0 option2=0 errors=352 throughput=131rps ql=6 rr=0.00% cr=0.00% accRequests=487 accOption1=0 accOption2=0 accLatency=4:16:68:101:161:(64)ms accLatency95=147ms accLatency99=158ms accOpenQueuing=6 accErrors=352
time=1692879198.999390 latency=3:4:5:8:65:(7)ms latency95=15ms latency99=44ms requests=522 option1=0 option2=0 errors=0 throughput=522rps ql=0 rr=0.00% cr=0.00% accRequests=1009 accOption1=0 accOption2=0 accLatency=3:4:5:9:161:(19)ms accLatency95=101ms accLatency99=147ms accOpenQueuing=10 accErrors=352
time=1692879200.000345 latency=3:3:4:4:37:(5)ms latency95=8ms latency99=25ms requests=492 option1=0 option2=0 errors=0 throughput=492rps ql=1 rr=0.00% cr=0.00% accRequests=1501 accOption1=0 accOption2=0 accLatency=3:4:4:8:161:(13)ms accLatency95=77ms accLatency99=130ms accOpenQueuing=12 accErrors=352
time=1692879201.001631 latency=3:4:4:5:11:(5)ms latency95=7ms latency99=9ms requests=500 option1=0 option2=0 errors=0 throughput=499rps ql=4 rr=0.00% cr=0.00% accRequests=2001 accOption1=0 accOption2=0 accLatency=3:4:4:6:161:(10)ms accLatency95=50ms accLatency99=121ms accOpenQueuing=14 accErrors=352
time=1692879202.003197 latency=3:4:4:5:10:(5)ms latency95=7ms latency99=9ms requests=489 option1=0 option2=0 errors=0 throughput=488rps ql=0 rr=0.00% cr=0.00% accRequests=2490 accOption1=0 accOption2=0 accLatency=3:4:4:5:161:(9)ms accLatency95=31ms accLatency99=114ms accOpenQueuing=14 accErrors=352
time=1692879203.005226 latency=3:4:4:5:10:(4)ms latency95=6ms latency99=8ms requests=521 option1=0 option2=0 errors=0 throughput=520rps ql=2 rr=0.00% cr=0.00% accRequests=3011 accOption1=0 accOption2=0 accLatency=3:4:4:5:161:(8)ms accLatency95=17ms accLatency99=108ms accOpenQueuing=19 accErrors=352
time=1692879204.007694 latency=3:4:4:5:11:(4)ms latency95=6ms latency99=8ms requests=513 option1=0 option2=0 errors=0 throughput=512rps ql=4 rr=0.00% cr=0.00% accRequests=3524 accOption1=0 accOption2=0 accLatency=3:4:4:5:161:(7)ms accLatency95=10ms accLatency99=101ms accOpenQueuing=22 accErrors=352
time=1692879205.010290 latency=3:4:4:5:10:(5)ms latency95=6ms latency99=7ms requests=466 option1=0 option2=0 errors=0 throughput=465rps ql=1 rr=0.00% cr=0.00% accRequests=3990 accOption1=0 accOption2=0 accLatency=3:4:4:5:161:(7)ms accLatency95=9ms accLatency99=100ms accOpenQueuing=24 accErrors=352
time=1692879206.013289 latency=3:4:4:5:9:(5)ms latency95=6ms latency99=7ms requests=463 option1=0 option2=0 errors=0 throughput=462rps ql=1 rr=0.00% cr=0.00% accRequests=4453 accOption1=0 accOption2=0 accLatency=3:4:4:5:161:(7)ms accLatency95=9ms accLatency99=94ms accOpenQueuing=25 accErrors=352
