time=1692888233.640540 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692888233.640991 concurrency=250
time=1692888234.661427 latency=4:5:10:13:137:(19)ms latency95=67ms latency99=110ms requests=243 option1=0 option2=0 errors=0 throughput=238rps ql=6 rr=0.00% cr=0.00% accRequests=243 accOption1=0 accOption2=0 accLatency=4:5:10:13:137:(19)ms accLatency95=67ms accLatency99=110ms accOpenQueuing=4 accErrors=0
time=1692888235.661867 latency=3:5:5:9:31:(7)ms latency95=11ms latency99=25ms requests=255 option1=0 option2=0 errors=0 throughput=255rps ql=1 rr=0.00% cr=0.00% accRequests=498 accOption1=0 accOption2=0 accLatency=3:5:6:11:137:(12)ms accLatency95=54ms accLatency99=94ms accOpenQueuing=5 accErrors=0
time=1692888236.662548 latency=3:5:5:5:10:(5)ms latency95=9ms latency99=10ms requests=247 option1=0 option2=0 errors=0 throughput=247rps ql=0 rr=0.00% cr=0.00% accRequests=745 accOption1=0 accOption2=0 accLatency=3:5:5:10:137:(10)ms accLatency95=41ms accLatency99=82ms accOpenQueuing=7 accErrors=0
time=1692888237.663361 latency=3:5:5:5:10:(5)ms latency95=7ms latency99=9ms requests=254 option1=0 option2=0 errors=0 throughput=254rps ql=1 rr=0.00% cr=0.00% accRequests=999 accOption1=0 accOption2=0 accLatency=3:5:5:9:137:(9)ms accLatency95=21ms accLatency99=76ms accOpenQueuing=7 accErrors=0
time=1692888238.664439 latency=3:5:5:5:10:(5)ms latency95=6ms latency99=7ms requests=261 option1=0 option2=0 errors=0 throughput=261rps ql=2 rr=0.00% cr=0.00% accRequests=1260 accOption1=0 accOption2=0 accLatency=3:5:5:6:137:(8)ms accLatency95=14ms accLatency99=67ms accOpenQueuing=8 accErrors=0
time=1692888239.665771 latency=3:5:5:5:9:(5)ms latency95=6ms latency99=7ms requests=255 option1=0 option2=0 errors=0 throughput=255rps ql=2 rr=0.00% cr=0.00% accRequests=1515 accOption1=0 accOption2=0 accLatency=3:5:5:6:137:(7)ms accLatency95=12ms accLatency99=65ms accOpenQueuing=8 accErrors=0
time=1692888240.667106 latency=3:4:5:5:9:(5)ms latency95=6ms latency99=7ms requests=243 option1=0 option2=0 errors=0 throughput=243rps ql=1 rr=0.00% cr=0.00% accRequests=1758 accOption1=0 accOption2=0 accLatency=3:5:5:6:137:(7)ms accLatency95=12ms accLatency99=62ms accOpenQueuing=9 accErrors=0
time=1692888241.668507 latency=4:5:5:5:10:(5)ms latency95=6ms latency99=8ms requests=254 option1=0 option2=0 errors=0 throughput=254rps ql=1 rr=0.00% cr=0.00% accRequests=2012 accOption1=0 accOption2=0 accLatency=3:5:5:6:137:(7)ms accLatency95=11ms accLatency99=59ms accOpenQueuing=13 accErrors=0
time=1692888242.670128 latency=4:5:5:5:7:(5)ms latency95=6ms latency99=6ms requests=232 option1=0 option2=0 errors=0 throughput=232rps ql=0 rr=0.00% cr=0.00% accRequests=2244 accOption1=0 accOption2=0 accLatency=3:5:5:5:137:(7)ms accLatency95=11ms accLatency99=57ms accOpenQueuing=14 accErrors=0
time=1692888243.671902 latency=4:5:5:5:9:(5)ms latency95=6ms latency99=7ms requests=267 option1=0 option2=0 errors=0 throughput=267rps ql=1 rr=0.00% cr=0.00% accRequests=2511 accOption1=0 accOption2=0 accLatency=3:5:5:5:137:(6)ms accLatency95=11ms accLatency99=54ms accOpenQueuing=15 accErrors=0
time=1692888244.673898 latency=4:5:5:5:7:(5)ms latency95=6ms latency99=7ms requests=267 option1=0 option2=0 errors=0 throughput=266rps ql=0 rr=0.00% cr=0.00% accRequests=2778 accOption1=0 accOption2=0 accLatency=3:5:5:5:137:(6)ms accLatency95=10ms accLatency99=50ms accOpenQueuing=16 accErrors=0
time=1692888245.676267 latency=3:4:5:5:9:(5)ms latency95=6ms latency99=6ms requests=253 option1=0 option2=0 errors=0 throughput=252rps ql=2 rr=0.00% cr=0.00% accRequests=3031 accOption1=0 accOption2=0 accLatency=3:5:5:5:137:(6)ms accLatency95=10ms accLatency99=50ms accOpenQueuing=16 accErrors=0
time=1692888246.678991 latency=3:5:5:5:8:(5)ms latency95=6ms latency99=7ms requests=240 option1=0 option2=0 errors=0 throughput=239rps ql=1 rr=0.00% cr=0.00% accRequests=3271 accOption1=0 accOption2=0 accLatency=3:5:5:5:137:(6)ms accLatency95=10ms accLatency99=48ms accOpenQueuing=19 accErrors=0
time=1692888247.681656 latency=4:5:5:5:9:(5)ms latency95=6ms latency99=8ms requests=258 option1=0 option2=0 errors=0 throughput=257rps ql=1 rr=0.00% cr=0.00% accRequests=3529 accOption1=0 accOption2=0 accLatency=3:5:5:5:137:(6)ms accLatency95=10ms accLatency99=47ms accOpenQueuing=20 accErrors=0
time=1692888248.684151 latency=4:5:5:5:8:(5)ms latency95=6ms latency99=7ms requests=231 option1=0 option2=0 errors=0 throughput=230rps ql=0 rr=0.00% cr=0.00% accRequests=3760 accOption1=0 accOption2=0 accLatency=3:5:5:5:137:(6)ms accLatency95=10ms accLatency99=35ms accOpenQueuing=21 accErrors=0
time=1692888249.686701 latency=3:4:5:5:7:(5)ms latency95=6ms latency99=7ms requests=280 option1=0 option2=0 errors=0 throughput=279rps ql=2 rr=0.00% cr=0.00% accRequests=4040 accOption1=0 accOption2=0 accLatency=3:5:5:5:137:(6)ms accLatency95=9ms accLatency99=31ms accOpenQueuing=22 accErrors=0
time=1692888250.689589 latency=3:4:5:5:12:(5)ms latency95=6ms latency99=7ms requests=270 option1=0 option2=0 errors=0 throughput=269rps ql=3 rr=0.00% cr=0.00% accRequests=4310 accOption1=0 accOption2=0 accLatency=3:5:5:5:137:(6)ms accLatency95=9ms accLatency99=30ms accOpenQueuing=25 accErrors=0
time=1692888251.692887 latency=4:5:5:5:7:(5)ms latency95=6ms latency99=6ms requests=253 option1=0 option2=0 errors=0 throughput=252rps ql=2 rr=0.00% cr=0.00% accRequests=4563 accOption1=0 accOption2=0 accLatency=3:5:5:5:137:(6)ms accLatency95=9ms accLatency99=26ms accOpenQueuing=26 accErrors=0
