time=1692886869.362417 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692886869.362844 concurrency=1000
time=1692886870.435754 latency=54:297:379:491:885:(393)ms latency95=645ms latency99=743ms requests=761 option1=0 option2=0 errors=0 throughput=709rps ql=221 rr=0.00% cr=0.00% accRequests=761 accOption1=0 accOption2=0 accLatency=54:297:379:491:885:(393)ms accLatency95=645ms accLatency99=743ms accOpenQueuing=122 accErrors=0
time=1692886871.436827 latency=3:4:6:10:803:(55)ms latency95=349ms latency99=586ms requests=1274 option1=0 option2=0 errors=0 throughput=1273rps ql=7 rr=0.00% cr=0.00% accRequests=2035 accOption1=0 accOption2=0 accLatency=3:5:38:348:885:(181)ms accLatency95=569ms accLatency99=721ms accOpenQueuing=307 accErrors=0
time=1692886872.439596 latency=3:4:5:6:13:(5)ms latency95=9ms latency99=11ms requests=1019 option1=0 option2=0 errors=0 throughput=1016rps ql=4 rr=0.00% cr=0.00% accRequests=3054 accOption1=0 accOption2=0 accLatency=3:4:6:219:885:(122)ms accLatency95=541ms accLatency99=698ms accOpenQueuing=307 accErrors=0
time=1692886873.443075 latency=3:4:4:5:13:(5)ms latency95=9ms latency99=11ms requests=1012 option1=0 option2=0 errors=0 throughput=1008rps ql=5 rr=0.00% cr=0.00% accRequests=4066 accOption1=0 accOption2=0 accLatency=3:4:5:39:885:(93)ms accLatency95=504ms accLatency99=680ms accOpenQueuing=312 accErrors=0
time=1692886874.446834 latency=3:4:5:5:17:(5)ms latency95=8ms latency99=10ms requests=1025 option1=0 option2=0 errors=0 throughput=1021rps ql=12 rr=0.00% cr=0.00% accRequests=5091 accOption1=0 accOption2=0 accLatency=3:4:5:9:885:(75)ms accLatency95=470ms accLatency99=634ms accOpenQueuing=319 accErrors=0
time=1692886875.452469 latency=3:4:4:5:11:(5)ms latency95=7ms latency99=9ms requests=975 option1=0 option2=0 errors=0 throughput=970rps ql=4 rr=0.00% cr=0.00% accRequests=6066 accOption1=0 accOption2=0 accLatency=3:4:5:8:885:(64)ms accLatency95=447ms accLatency99=619ms accOpenQueuing=324 accErrors=0
time=1692886876.457295 latency=3:4:4:5:13:(5)ms latency95=7ms latency99=10ms requests=1008 option1=0 option2=0 errors=0 throughput=1003rps ql=2 rr=0.00% cr=0.00% accRequests=7074 accOption1=0 accOption2=0 accLatency=3:4:5:7:885:(56)ms accLatency95=407ms accLatency99=607ms accOpenQueuing=329 accErrors=0
time=1692886877.463144 latency=3:4:4:5:12:(5)ms latency95=6ms latency99=9ms requests=974 option1=0 option2=0 errors=0 throughput=968rps ql=1 rr=0.00% cr=0.00% accRequests=8048 accOption1=0 accOption2=0 accLatency=3:4:5:6:885:(49)ms accLatency95=386ms accLatency99=591ms accOpenQueuing=330 accErrors=0
time=1692886878.470267 latency=3:4:4:5:10:(5)ms latency95=7ms latency99=9ms requests=1002 option1=0 option2=0 errors=0 throughput=995rps ql=3 rr=0.00% cr=0.00% accRequests=9050 accOption1=0 accOption2=0 accLatency=3:4:5:6:885:(44)ms accLatency95=371ms accLatency99=584ms accOpenQueuing=333 accErrors=0
time=1692886879.478723 latency=3:3:4:5:12:(4)ms latency95=6ms latency99=8ms requests=992 option1=0 option2=0 errors=0 throughput=984rps ql=2 rr=0.00% cr=0.00% accRequests=10042 accOption1=0 accOption2=0 accLatency=3:4:5:6:885:(40)ms accLatency95=352ms accLatency99=569ms accOpenQueuing=341 accErrors=0
time=1692886880.488229 latency=3:4:4:5:12:(4)ms latency95=7ms latency99=8ms requests=1027 option1=0 option2=0 errors=0 throughput=1017rps ql=3 rr=0.00% cr=0.00% accRequests=11069 accOption1=0 accOption2=0 accLatency=3:4:4:6:885:(37)ms accLatency95=330ms accLatency99=561ms accOpenQueuing=343 accErrors=0
time=1692886881.497986 latency=3:4:4:5:10:(4)ms latency95=6ms latency99=7ms requests=982 option1=0 option2=0 errors=0 throughput=973rps ql=14 rr=0.00% cr=0.00% accRequests=12051 accOption1=0 accOption2=0 accLatency=3:4:4:6:885:(34)ms accLatency95=313ms accLatency99=554ms accOpenQueuing=346 accErrors=0
time=1692886882.509079 latency=3:4:4:5:9:(5)ms latency95=7ms latency99=8ms requests=984 option1=0 option2=0 errors=0 throughput=973rps ql=4 rr=0.00% cr=0.00% accRequests=13035 accOption1=0 accOption2=0 accLatency=3:4:4:6:885:(32)ms accLatency95=296ms accLatency99=551ms accOpenQueuing=350 accErrors=0
time=1692886883.520485 latency=3:4:4:5:9:(5)ms latency95=7ms latency99=8ms requests=985 option1=0 option2=0 errors=0 throughput=974rps ql=8 rr=0.00% cr=0.00% accRequests=14020 accOption1=0 accOption2=0 accLatency=3:4:4:6:885:(30)ms accLatency95=273ms accLatency99=544ms accOpenQueuing=353 accErrors=0
time=1692886884.532474 latency=3:4:4:5:11:(5)ms latency95=7ms latency99=9ms requests=1053 option1=0 option2=0 errors=0 throughput=1041rps ql=7 rr=0.00% cr=0.00% accRequests=15073 accOption1=0 accOption2=0 accLatency=3:4:4:6:885:(28)ms accLatency95=229ms accLatency99=542ms accOpenQueuing=359 accErrors=0
time=1692886885.543799 latency=3:4:4:5:10:(5)ms latency95=7ms latency99=8ms requests=1016 option1=0 option2=0 errors=0 throughput=1005rps ql=6 rr=0.00% cr=0.00% accRequests=16089 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(27)ms accLatency95=202ms accLatency99=525ms accOpenQueuing=360 accErrors=0
time=1692886886.556225 latency=3:4:4:5:11:(4)ms latency95=7ms latency99=8ms requests=1036 option1=0 option2=0 errors=0 throughput=1023rps ql=0 rr=0.00% cr=0.00% accRequests=17125 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(26)ms accLatency95=177ms accLatency99=517ms accOpenQueuing=366 accErrors=0
time=1692886887.569108 latency=3:4:4:5:12:(5)ms latency95=7ms latency99=8ms requests=999 option1=0 option2=0 errors=0 throughput=986rps ql=1 rr=0.00% cr=0.00% accRequests=18124 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(24)ms accLatency95=142ms accLatency99=513ms accOpenQueuing=370 accErrors=0
time=1692886888.581008 latency=3:4:4:5:11:(5)ms latency95=7ms latency99=8ms requests=1068 option1=0 option2=0 errors=0 throughput=1055rps ql=4 rr=0.00% cr=0.00% accRequests=19192 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(23)ms accLatency95=96ms accLatency99=510ms accOpenQueuing=377 accErrors=0
time=1692886889.593999 latency=3:4:4:5:11:(5)ms latency95=6ms latency99=8ms requests=961 option1=0 option2=0 errors=0 throughput=949rps ql=8 rr=0.00% cr=0.00% accRequests=20153 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(22)ms accLatency95=59ms accLatency99=505ms accOpenQueuing=381 accErrors=0
time=1692886890.608422 latency=3:4:4:5:9:(5)ms latency95=6ms latency99=8ms requests=1011 option1=0 option2=0 errors=0 throughput=997rps ql=3 rr=0.00% cr=0.00% accRequests=21164 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(22)ms accLatency95=14ms accLatency99=496ms accOpenQueuing=387 accErrors=0
time=1692886891.623541 latency=3:4:4:5:10:(5)ms latency95=7ms latency99=8ms requests=1003 option1=0 option2=0 errors=0 throughput=988rps ql=5 rr=0.00% cr=0.00% accRequests=22167 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(21)ms accLatency95=11ms accLatency99=490ms accOpenQueuing=388 accErrors=0
time=1692886892.638867 latency=3:4:4:5:9:(5)ms latency95=7ms latency99=8ms requests=1044 option1=0 option2=0 errors=0 throughput=1028rps ql=6 rr=0.00% cr=0.00% accRequests=23211 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(20)ms accLatency95=10ms accLatency99=486ms accOpenQueuing=392 accErrors=0
time=1692886893.654138 latency=3:4:4:5:10:(5)ms latency95=6ms latency99=8ms requests=997 option1=0 option2=0 errors=0 throughput=982rps ql=1 rr=0.00% cr=0.00% accRequests=24208 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(19)ms accLatency95=10ms accLatency99=482ms accOpenQueuing=399 accErrors=0
time=1692886894.672482 latency=3:4:4:5:9:(4)ms latency95=7ms latency99=8ms requests=978 option1=0 option2=0 errors=0 throughput=960rps ql=3 rr=0.00% cr=0.00% accRequests=25186 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(19)ms accLatency95=10ms accLatency99=472ms accOpenQueuing=402 accErrors=0
time=1692886895.690653 latency=3:4:4:5:9:(4)ms latency95=7ms latency99=8ms requests=1010 option1=0 option2=0 errors=0 throughput=992rps ql=5 rr=0.00% cr=0.00% accRequests=26196 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(18)ms accLatency95=9ms accLatency99=467ms accOpenQueuing=405 accErrors=0
time=1692886896.708257 latency=3:4:4:5:14:(5)ms latency95=7ms latency99=10ms requests=1052 option1=0 option2=0 errors=0 throughput=1034rps ql=5 rr=0.00% cr=0.00% accRequests=27248 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(18)ms accLatency95=9ms accLatency99=462ms accOpenQueuing=412 accErrors=0
time=1692886897.725805 latency=3:4:4:5:12:(4)ms latency95=6ms latency99=8ms requests=995 option1=0 option2=0 errors=0 throughput=978rps ql=3 rr=0.00% cr=0.00% accRequests=28243 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(17)ms accLatency95=9ms accLatency99=457ms accOpenQueuing=418 accErrors=0
time=1692886898.745854 latency=3:4:4:5:12:(5)ms latency95=7ms latency99=10ms requests=1017 option1=0 option2=0 errors=0 throughput=997rps ql=7 rr=0.00% cr=0.00% accRequests=29260 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(17)ms accLatency95=9ms accLatency99=452ms accOpenQueuing=422 accErrors=0
time=1692886899.766136 latency=3:4:4:5:9:(4)ms latency95=6ms latency99=7ms requests=982 option1=0 option2=0 errors=0 throughput=962rps ql=4 rr=0.00% cr=0.00% accRequests=30242 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(16)ms accLatency95=9ms accLatency99=447ms accOpenQueuing=427 accErrors=0
time=1692886900.786861 latency=3:4:5:5:11:(5)ms latency95=7ms latency99=9ms requests=985 option1=0 option2=0 errors=0 throughput=965rps ql=5 rr=0.00% cr=0.00% accRequests=31227 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(16)ms accLatency95=9ms accLatency99=444ms accOpenQueuing=435 accErrors=0
time=1692886901.805466 latency=3:4:4:5:8:(4)ms latency95=7ms latency99=7ms requests=1002 option1=0 option2=0 errors=0 throughput=984rps ql=3 rr=0.00% cr=0.00% accRequests=32229 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(16)ms accLatency95=8ms accLatency99=441ms accOpenQueuing=440 accErrors=0
time=1692886902.828062 latency=3:4:4:5:9:(4)ms latency95=6ms latency99=7ms requests=998 option1=0 option2=0 errors=0 throughput=976rps ql=1 rr=0.00% cr=0.00% accRequests=33227 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(15)ms accLatency95=8ms accLatency99=426ms accOpenQueuing=445 accErrors=0
time=1692886903.847960 latency=3:4:4:5:9:(4)ms latency95=6ms latency99=8ms requests=1025 option1=0 option2=0 errors=0 throughput=1005rps ql=4 rr=0.00% cr=0.00% accRequests=34252 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(15)ms accLatency95=8ms accLatency99=416ms accOpenQueuing=447 accErrors=0
time=1692886904.868542 latency=3:4:4:5:10:(5)ms latency95=6ms latency99=7ms requests=1054 option1=0 option2=0 errors=0 throughput=1033rps ql=3 rr=0.00% cr=0.00% accRequests=35306 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(15)ms accLatency95=8ms accLatency99=407ms accOpenQueuing=450 accErrors=0
time=1692886905.888502 latency=3:4:4:5:10:(5)ms latency95=7ms latency99=8ms requests=994 option1=0 option2=0 errors=0 throughput=975rps ql=16 rr=0.00% cr=0.00% accRequests=36300 accOption1=0 accOption2=0 accLatency=3:4:4:5:885:(14)ms accLatency95=8ms accLatency99=405ms accOpenQueuing=451 accErrors=0
time=1692886906.909123 latency=2:4:4:5:14:(5)ms latency95=7ms latency99=10ms requests=1016 option1=0 option2=0 errors=0 throughput=995rps ql=5 rr=0.00% cr=0.00% accRequests=37316 accOption1=0 accOption2=0 accLatency=2:4:4:5:885:(14)ms accLatency95=8ms accLatency99=400ms accOpenQueuing=454 accErrors=0
time=1692886907.929158 latency=3:4:4:6:11:(5)ms latency95=7ms latency99=8ms requests=1036 option1=0 option2=0 errors=0 throughput=1016rps ql=2 rr=0.00% cr=0.00% accRequests=38352 accOption1=0 accOption2=0 accLatency=2:4:4:5:885:(14)ms accLatency95=8ms accLatency99=395ms accOpenQueuing=457 accErrors=0
time=1692886908.949447 latency=3:4:4:5:9:(4)ms latency95=6ms latency99=7ms requests=965 option1=0 option2=0 errors=0 throughput=946rps ql=2 rr=0.00% cr=0.00% accRequests=39317 accOption1=0 accOption2=0 accLatency=2:4:4:5:885:(14)ms accLatency95=8ms accLatency99=390ms accOpenQueuing=460 accErrors=0
