time=1692883227.924974 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692883227.925365 concurrency=100
time=1692883228.936355 latency=4:5:9:10:56:(11)ms latency95=33ms latency99=55ms requests=96 option1=0 option2=0 errors=0 throughput=95rps ql=2 rr=0.00% cr=0.00% accRequests=96 accOption1=0 accOption2=0 accLatency=4:5:9:10:56:(11)ms accLatency95=33ms accLatency99=55ms accOpenQueuing=2 accErrors=0
time=1692883229.936643 latency=3:5:5:7:29:(6)ms latency95=10ms latency99=26ms requests=96 option1=0 option2=0 errors=0 throughput=96rps ql=0 rr=0.00% cr=0.00% accRequests=192 accOption1=0 accOption2=0 accLatency=3:5:6:9:56:(9)ms accLatency95=26ms accLatency99=52ms accOpenQueuing=3 accErrors=0
time=1692883230.937013 latency=4:5:5:5:10:(5)ms latency95=9ms latency99=10ms requests=108 option1=0 option2=0 errors=0 throughput=108rps ql=0 rr=0.00% cr=0.00% accRequests=300 accOption1=0 accOption2=0 accLatency=3:5:5:9:56:(7)ms accLatency95=11ms accLatency99=35ms accOpenQueuing=3 accErrors=0
time=1692883231.937427 latency=4:5:5:5:10:(5)ms latency95=6ms latency99=9ms requests=81 option1=0 option2=0 errors=0 throughput=81rps ql=0 rr=0.00% cr=0.00% accRequests=381 accOption1=0 accOption2=0 accLatency=3:5:5:9:56:(7)ms accLatency95=10ms accLatency99=34ms accOpenQueuing=3 accErrors=0
time=1692883232.937873 latency=4:5:5:5:6:(5)ms latency95=5ms latency99=6ms requests=89 option1=0 option2=0 errors=0 throughput=89rps ql=0 rr=0.00% cr=0.00% accRequests=470 accOption1=0 accOption2=0 accLatency=3:5:5:6:56:(7)ms accLatency95=10ms accLatency99=33ms accOpenQueuing=4 accErrors=0
time=1692883233.938445 latency=4:5:5:5:9:(5)ms latency95=6ms latency99=8ms requests=89 option1=0 option2=0 errors=0 throughput=89rps ql=1 rr=0.00% cr=0.00% accRequests=559 accOption1=0 accOption2=0 accLatency=3:5:5:6:56:(6)ms accLatency95=10ms accLatency99=29ms accOpenQueuing=6 accErrors=0
time=1692883234.938956 latency=4:5:5:5:9:(5)ms latency95=6ms latency99=9ms requests=112 option1=0 option2=0 errors=0 throughput=112rps ql=2 rr=0.00% cr=0.00% accRequests=671 accOption1=0 accOption2=0 accLatency=3:5:5:5:56:(6)ms accLatency95=10ms accLatency99=29ms accOpenQueuing=7 accErrors=0
time=1692883235.939624 latency=4:5:5:5:9:(5)ms latency95=6ms latency99=6ms requests=111 option1=0 option2=0 errors=0 throughput=111rps ql=0 rr=0.00% cr=0.00% accRequests=782 accOption1=0 accOption2=0 accLatency=3:5:5:5:56:(6)ms accLatency95=10ms accLatency99=28ms accOpenQueuing=7 accErrors=0
time=1692883236.940367 latency=4:5:5:5:6:(5)ms latency95=5ms latency99=6ms requests=97 option1=0 option2=0 errors=0 throughput=97rps ql=0 rr=0.00% cr=0.00% accRequests=879 accOption1=0 accOption2=0 accLatency=3:5:5:5:56:(6)ms accLatency95=10ms accLatency99=28ms accOpenQueuing=7 accErrors=0
