time=1692871527.045164 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692871527.045571 concurrency=100
time=1692871528.053858 latency=4:5:10:11:54:(11)ms latency95=32ms latency99=52ms requests=101 option1=0 option2=0 errors=0 throughput=100rps ql=1 rr=0.00% cr=0.00% accRequests=101 accOption1=0 accOption2=0 accLatency=4:5:10:11:54:(11)ms accLatency95=32ms accLatency99=52ms accOpenQueuing=0 accErrors=0
time=1692871529.054178 latency=4:5:5:9:45:(7)ms latency95=13ms latency99=39ms requests=102 option1=0 option2=0 errors=0 throughput=102rps ql=0 rr=0.00% cr=0.00% accRequests=203 accOption1=0 accOption2=0 accLatency=4:5:6:10:54:(9)ms accLatency95=29ms accLatency99=45ms accOpenQueuing=1 accErrors=0
time=1692871530.054525 latency=3:5:5:5:11:(5)ms latency95=10ms latency99=11ms requests=106 option1=0 option2=0 errors=0 throughput=106rps ql=0 rr=0.00% cr=0.00% accRequests=309 accOption1=0 accOption2=0 accLatency=3:5:5:9:54:(8)ms accLatency95=14ms accLatency99=43ms accOpenQueuing=1 accErrors=0
time=1692871531.054969 latency=3:5:5:5:11:(5)ms latency95=8ms latency99=10ms requests=81 option1=0 option2=0 errors=0 throughput=81rps ql=0 rr=0.00% cr=0.00% accRequests=390 accOption1=0 accOption2=0 accLatency=3:5:5:9:54:(7)ms accLatency95=13ms accLatency99=43ms accOpenQueuing=2 accErrors=0
time=1692871532.055406 latency=4:5:5:5:9:(5)ms latency95=6ms latency99=8ms requests=88 option1=0 option2=0 errors=0 throughput=88rps ql=0 rr=0.00% cr=0.00% accRequests=478 accOption1=0 accOption2=0 accLatency=3:5:5:7:54:(7)ms accLatency95=12ms accLatency99=39ms accOpenQueuing=2 accErrors=0
time=1692871533.056014 latency=4:5:5:5:7:(5)ms latency95=6ms latency99=7ms requests=92 option1=0 option2=0 errors=0 throughput=92rps ql=0 rr=0.00% cr=0.00% accRequests=570 accOption1=0 accOption2=0 accLatency=3:5:5:6:54:(7)ms accLatency95=12ms accLatency99=39ms accOpenQueuing=3 accErrors=0
time=1692871534.056551 latency=4:5:5:5:8:(5)ms latency95=7ms latency99=8ms requests=92 option1=0 option2=0 errors=0 throughput=92rps ql=1 rr=0.00% cr=0.00% accRequests=662 accOption1=0 accOption2=0 accLatency=3:5:5:6:54:(6)ms accLatency95=11ms accLatency99=37ms accOpenQueuing=3 accErrors=0
time=1692871535.057127 latency=3:4:5:5:11:(5)ms latency95=6ms latency99=7ms requests=110 option1=0 option2=0 errors=0 throughput=110rps ql=1 rr=0.00% cr=0.00% accRequests=772 accOption1=0 accOption2=0 accLatency=3:5:5:6:54:(6)ms accLatency95=11ms accLatency99=32ms accOpenQueuing=4 accErrors=0
time=1692871536.057778 latency=3:4:5:5:8:(5)ms latency95=7ms latency99=7ms requests=109 option1=0 option2=0 errors=0 throughput=109rps ql=0 rr=0.00% cr=0.00% accRequests=881 accOption1=0 accOption2=0 accLatency=3:5:5:5:54:(6)ms accLatency95=11ms accLatency99=30ms accOpenQueuing=5 accErrors=0
