time=1692883552.792935 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692883552.793220 concurrency=250
time=1692883553.806287 latency=3:5:9:13:154:(23)ms latency95=93ms latency99=124ms requests=255 option1=0 option2=0 errors=15 throughput=237rps ql=0 rr=0.00% cr=0.00% accRequests=255 accOption1=0 accOption2=0 accLatency=3:5:9:13:154:(23)ms accLatency95=93ms accLatency99=124ms accOpenQueuing=4 accErrors=15
time=1692883554.806716 latency=3:5:5:9:45:(7)ms latency95=11ms latency99=39ms requests=258 option1=0 option2=0 errors=0 throughput=258rps ql=2 rr=0.00% cr=0.00% accRequests=513 accOption1=0 accOption2=0 accLatency=3:5:5:10:154:(15)ms accLatency95=63ms accLatency99=123ms accOpenQueuing=5 accErrors=15
time=1692883555.807388 latency=3:4:5:5:10:(5)ms latency95=9ms latency99=9ms requests=264 option1=0 option2=0 errors=0 throughput=264rps ql=1 rr=0.00% cr=0.00% accRequests=777 accOption1=0 accOption2=0 accLatency=3:5:5:9:154:(11)ms accLatency95=55ms accLatency99=116ms accOpenQueuing=6 accErrors=15
time=1692883556.808248 latency=3:4:5:5:10:(5)ms latency95=6ms latency99=10ms requests=241 option1=0 option2=0 errors=0 throughput=241rps ql=2 rr=0.00% cr=0.00% accRequests=1018 accOption1=0 accOption2=0 accLatency=3:5:5:8:154:(10)ms accLatency95=45ms accLatency99=96ms accOpenQueuing=7 accErrors=15
time=1692883557.809172 latency=3:5:5:5:11:(5)ms latency95=6ms latency99=9ms requests=279 option1=0 option2=0 errors=0 throughput=279rps ql=1 rr=0.00% cr=0.00% accRequests=1297 accOption1=0 accOption2=0 accLatency=3:5:5:6:154:(9)ms accLatency95=26ms accLatency99=93ms accOpenQueuing=9 accErrors=15
time=1692883558.810400 latency=4:5:5:5:7:(5)ms latency95=6ms latency99=6ms requests=235 option1=0 option2=0 errors=0 throughput=235rps ql=1 rr=0.00% cr=0.00% accRequests=1532 accOption1=0 accOption2=0 accLatency=3:5:5:6:154:(8)ms accLatency95=12ms accLatency99=79ms accOpenQueuing=9 accErrors=15
time=1692883559.811589 latency=3:5:5:5:8:(5)ms latency95=6ms latency99=8ms requests=253 option1=0 option2=0 errors=0 throughput=253rps ql=1 rr=0.00% cr=0.00% accRequests=1785 accOption1=0 accOption2=0 accLatency=3:5:5:5:154:(8)ms accLatency95=11ms accLatency99=75ms accOpenQueuing=11 accErrors=15
time=1692883560.812982 latency=3:4:5:5:9:(5)ms latency95=6ms latency99=6ms requests=251 option1=0 option2=0 errors=0 throughput=251rps ql=0 rr=0.00% cr=0.00% accRequests=2036 accOption1=0 accOption2=0 accLatency=3:5:5:5:154:(7)ms accLatency95=10ms accLatency99=71ms accOpenQueuing=12 accErrors=15
time=1692883561.814593 latency=3:5:5:5:7:(5)ms latency95=6ms latency99=7ms requests=230 option1=0 option2=0 errors=0 throughput=230rps ql=1 rr=0.00% cr=0.00% accRequests=2266 accOption1=0 accOption2=0 accLatency=3:5:5:5:154:(7)ms accLatency95=10ms accLatency99=68ms accOpenQueuing=15 accErrors=15
