time=1692874841.082108 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692874841.082573 concurrency=750
time=1692874842.135966 latency=56:227:315:417:723:(330)ms latency95=553ms latency99=633ms requests=573 option1=0 option2=0 errors=0 throughput=544rps ql=169 rr=0.00% cr=0.00% accRequests=573 accOption1=0 accOption2=0 accLatency=56:227:315:417:723:(330)ms accLatency95=553ms accLatency99=633ms accOpenQueuing=116 accErrors=0
time=1692874843.136828 latency=78:134:172:204:809:(187)ms latency95=355ms latency99=542ms requests=867 option1=0 option2=0 errors=0 throughput=866rps ql=80 rr=0.00% cr=0.00% accRequests=1440 accOption1=0 accOption2=0 accLatency=56:160:206:313:809:(244)ms accLatency95=499ms accLatency99=622ms accOpenQueuing=301 accErrors=0
time=1692874844.138521 latency=3:9:35:75:265:(43)ms latency95=93ms latency99=145ms requests=831 option1=0 option2=0 errors=0 throughput=830rps ql=7 rr=0.00% cr=0.00% accRequests=2271 accOption1=0 accOption2=0 accLatency=3:67:141:226:809:(170)ms accLatency95=461ms accLatency99=581ms accOpenQueuing=340 accErrors=0
time=1692874845.141762 latency=3:6:9:16:55:(12)ms latency95=27ms latency99=40ms requests=765 option1=0 option2=0 errors=0 throughput=763rps ql=14 rr=0.00% cr=0.00% accRequests=3036 accOption1=0 accOption2=0 accLatency=3:13:86:198:809:(130)ms accLatency95=427ms accLatency99=561ms accOpenQueuing=349 accErrors=0
time=1692874846.145737 latency=3:7:10:16:36:(11)ms latency95=22ms latency99=25ms requests=757 option1=0 option2=0 errors=0 throughput=754rps ql=6 rr=0.00% cr=0.00% accRequests=3793 accOption1=0 accOption2=0 accLatency=3:9:33:175:809:(107)ms accLatency95=407ms accLatency99=548ms accOpenQueuing=355 accErrors=0
time=1692874847.150861 latency=3:7:11:17:58:(14)ms latency95=33ms latency99=38ms requests=790 option1=0 option2=0 errors=0 throughput=786rps ql=7 rr=0.00% cr=0.00% accRequests=4583 accOption1=0 accOption2=0 accLatency=3:9:20:139:809:(91)ms accLatency95=383ms accLatency99=531ms accOpenQueuing=365 accErrors=0
time=1692874848.156191 latency=3:5:8:10:22:(8)ms latency95=18ms latency99=20ms requests=737 option1=0 option2=0 errors=0 throughput=733rps ql=3 rr=0.00% cr=0.00% accRequests=5320 accOption1=0 accOption2=0 accLatency=3:8:16:115:809:(79)ms accLatency95=352ms accLatency99=526ms accOpenQueuing=372 accErrors=0
time=1692874849.162742 latency=3:5:6:9:33:(7)ms latency95=16ms latency99=19ms requests=720 option1=0 option2=0 errors=0 throughput=715rps ql=5 rr=0.00% cr=0.00% accRequests=6040 accOption1=0 accOption2=0 accLatency=3:7:13:87:809:(71)ms accLatency95=334ms accLatency99=519ms accOpenQueuing=375 accErrors=0
time=1692874850.169777 latency=3:4:7:11:26:(8)ms latency95=16ms latency99=18ms requests=756 option1=0 option2=0 errors=0 throughput=751rps ql=3 rr=0.00% cr=0.00% accRequests=6796 accOption1=0 accOption2=0 accLatency=3:6:12:68:809:(64)ms accLatency95=318ms accLatency99=500ms accOpenQueuing=383 accErrors=0
time=1692874851.177905 latency=3:5:7:11:41:(9)ms latency95=19ms latency99=25ms requests=731 option1=0 option2=0 errors=0 throughput=725rps ql=2 rr=0.00% cr=0.00% accRequests=7527 accOption1=0 accOption2=0 accLatency=3:6:11:37:809:(58)ms accLatency95=311ms accLatency99=493ms accOpenQueuing=388 accErrors=0
time=1692874852.184732 latency=3:5:8:12:32:(9)ms latency95=19ms latency99=23ms requests=748 option1=0 option2=0 errors=0 throughput=743rps ql=5 rr=0.00% cr=0.00% accRequests=8275 accOption1=0 accOption2=0 accLatency=3:6:10:27:809:(54)ms accLatency95=286ms accLatency99=486ms accOpenQueuing=398 accErrors=0
time=1692874853.192975 latency=3:5:8:12:27:(9)ms latency95=17ms latency99=20ms requests=763 option1=0 option2=0 errors=0 throughput=757rps ql=1 rr=0.00% cr=0.00% accRequests=9038 accOption1=0 accOption2=0 accLatency=3:6:10:22:809:(50)ms accLatency95=262ms accLatency99=482ms accOpenQueuing=406 accErrors=0
time=1692874854.200780 latency=3:6:8:13:58:(11)ms latency95=32ms latency99=34ms requests=774 option1=0 option2=0 errors=0 throughput=768rps ql=9 rr=0.00% cr=0.00% accRequests=9812 accOption1=0 accOption2=0 accLatency=3:6:10:21:809:(47)ms accLatency95=244ms accLatency99=470ms accOpenQueuing=412 accErrors=0
time=1692874855.211716 latency=3:5:8:11:34:(9)ms latency95=20ms latency99=27ms requests=738 option1=0 option2=0 errors=0 throughput=730rps ql=18 rr=0.00% cr=0.00% accRequests=10550 accOption1=0 accOption2=0 accLatency=3:6:10:19:809:(44)ms accLatency95=233ms accLatency99=467ms accOpenQueuing=419 accErrors=0
time=1692874856.222168 latency=3:5:8:10:38:(9)ms latency95=18ms latency99=24ms requests=742 option1=0 option2=0 errors=0 throughput=734rps ql=5 rr=0.00% cr=0.00% accRequests=11292 accOption1=0 accOption2=0 accLatency=3:6:9:18:809:(42)ms accLatency95=227ms accLatency99=463ms accOpenQueuing=425 accErrors=0
time=1692874857.231938 latency=3:5:9:13:26:(9)ms latency95=17ms latency99=19ms requests=752 option1=0 option2=0 errors=0 throughput=745rps ql=7 rr=0.00% cr=0.00% accRequests=12044 accOption1=0 accOption2=0 accLatency=3:6:9:17:809:(40)ms accLatency95=221ms accLatency99=455ms accOpenQueuing=430 accErrors=0
time=1692874858.242986 latency=3:5:7:10:19:(8)ms latency95=14ms latency99=16ms requests=764 option1=0 option2=0 errors=0 throughput=756rps ql=3 rr=0.00% cr=0.00% accRequests=12808 accOption1=0 accOption2=0 accLatency=3:6:9:17:809:(38)ms accLatency95=216ms accLatency99=453ms accOpenQueuing=438 accErrors=0
time=1692874859.254804 latency=3:6:8:12:24:(9)ms latency95=17ms latency99=20ms requests=760 option1=0 option2=0 errors=0 throughput=751rps ql=7 rr=0.00% cr=0.00% accRequests=13568 accOption1=0 accOption2=0 accLatency=3:6:9:16:809:(36)ms accLatency95=212ms accLatency99=445ms accOpenQueuing=446 accErrors=0
time=1692874860.266467 latency=3:5:7:10:18:(8)ms latency95=14ms latency99=16ms requests=751 option1=0 option2=0 errors=0 throughput=742rps ql=2 rr=0.00% cr=0.00% accRequests=14319 accOption1=0 accOption2=0 accLatency=3:6:9:15:809:(35)ms accLatency95=207ms accLatency99=437ms accOpenQueuing=454 accErrors=0
