time=1692873151.513591 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692873151.514020 concurrency=1500
time=1692873152.658094 latency=140:777:841:888:1039:(787)ms latency95=970ms latency99=1021ms requests=214 option1=0 option2=0 errors=0 throughput=187rps ql=915 rr=0.00% cr=0.00% accRequests=214 accOption1=0 accOption2=0 accLatency=140:777:841:888:1039:(787)ms accLatency95=970ms accLatency99=1021ms accOpenQueuing=3 accErrors=0
time=1692873153.658358 latency=784:1203:1287:1468:1978:(1336)ms latency95=1758ms latency99=1814ms requests=539 option1=0 option2=0 errors=0 throughput=539rps ql=1171 rr=0.00% cr=0.00% accRequests=753 accOption1=0 accOption2=0 accLatency=140:903:1217:1389:1978:(1180)ms accLatency95=1663ms accLatency99=1810ms accOpenQueuing=48 accErrors=0
time=1692873154.658892 latency=578:1032:1315:1636:2795:(1369)ms latency95=2126ms latency99=2418ms requests=1311 option1=0 option2=0 errors=0 throughput=1310rps ql=1173 rr=0.00% cr=0.00% accRequests=2064 accOption1=0 accOption2=0 accLatency=140:995:1269:1532:2795:(1300)ms accLatency95=2023ms accLatency99=2312ms accOpenQueuing=625 accErrors=0
time=1692873155.661102 latency=891:1242:1733:2173:3431:(1767)ms latency95=2797ms latency99=3111ms requests=914 option1=0 option2=0 errors=0 throughput=912rps ql=1266 rr=0.00% cr=0.00% accRequests=2978 accOption1=0 accOption2=0 accLatency=140:1120:1324:1737:3431:(1443)ms accLatency95=2426ms accLatency99=2896ms accOpenQueuing=1266 accErrors=0
time=1692873156.664953 latency=1267:1358:2054:2748:4535:(2142)ms latency95=3475ms latency99=3915ms requests=920 option1=0 option2=0 errors=0 throughput=916rps ql=1329 rr=0.00% cr=0.00% accRequests=3898 accOption1=0 accOption2=0 accLatency=140:1193:1406:1939:4535:(1608)ms accLatency95=2925ms accLatency99=3503ms accOpenQueuing=1919 accErrors=0
time=1692873157.669394 latency=1371:1556:2388:3081:5470:(2447)ms latency95=4113ms latency99=4590ms requests=918 option1=0 option2=0 errors=0 throughput=914rps ql=1359 rr=0.00% cr=0.00% accRequests=4816 accOption1=0 accOption2=0 accLatency=140:1245:1501:2207:5470:(1768)ms accLatency95=3329ms accLatency99=4139ms accOpenQueuing=2638 accErrors=0
time=1692873158.673335 latency=1418:1944:2741:3575:5893:(2798)ms latency95=4575ms latency99=5193ms requests=913 option1=0 option2=0 errors=0 throughput=909rps ql=1411 rr=0.00% cr=0.00% accRequests=5729 accOption1=0 accOption2=0 accLatency=140:1286:1630:2464:5893:(1932)ms accLatency95=3747ms accLatency99=4575ms accOpenQueuing=3384 accErrors=0
time=1692873159.679640 latency=1477:2267:3093:4103:6867:(3208)ms latency95=5237ms latency99=5918ms requests=916 option1=0 option2=0 errors=0 throughput=910rps ql=1432 rr=0.00% cr=0.00% accRequests=6645 accOption1=0 accOption2=0 accLatency=140:1330:1789:2703:6867:(2108)ms accLatency95=4223ms accLatency99=5151ms accOpenQueuing=4185 accErrors=0
time=1692873160.684949 latency=1507:2481:3556:4500:7465:(3549)ms latency95=5864ms latency99=6621ms requests=917 option1=0 option2=0 errors=0 throughput=912rps ql=1434 rr=0.00% cr=0.00% accRequests=7562 accOption1=0 accOption2=0 accLatency=140:1374:1939:2941:7465:(2283)ms accLatency95=4647ms accLatency99=5767ms accOpenQueuing=4985 accErrors=0
time=1692873161.691249 latency=1557:2772:3881:4938:8208:(3907)ms latency95=6409ms latency99=7093ms requests=921 option1=0 option2=0 errors=0 throughput=915rps ql=1449 rr=0.00% cr=0.00% accRequests=8483 accOption1=0 accOption2=0 accLatency=140:1415:2108:3238:8208:(2459)ms accLatency95=5067ms accLatency99=6233ms accOpenQueuing=5840 accErrors=0
time=1692873162.698580 latency=1565:3117:4363:5458:8598:(4338)ms latency95=7031ms latency99=7883ms requests=919 option1=0 option2=0 errors=0 throughput=912rps ql=1459 rr=0.00% cr=0.00% accRequests=9402 accOption1=0 accOption2=0 accLatency=140:1456:2281:3541:8598:(2643)ms accLatency95=5539ms accLatency99=6833ms accOpenQueuing=6695 accErrors=0
time=1692873163.707507 latency=1575:3368:4698:6006:9424:(4689)ms latency95=7587ms latency99=8468ms requests=922 option1=0 option2=0 errors=0 throughput=914rps ql=1473 rr=0.00% cr=0.00% accRequests=10324 accOption1=0 accOption2=0 accLatency=140:1492:2441:3833:9424:(2826)ms accLatency95=6002ms accLatency99=7290ms accOpenQueuing=7566 accErrors=0
time=1692873164.715951 latency=1589:3818:5079:6363:10526:(5105)ms latency95=8159ms latency99=9335ms requests=924 option1=0 option2=0 errors=0 throughput=916rps ql=1475 rr=0.00% cr=0.00% accRequests=11248 accOption1=0 accOption2=0 accLatency=140:1531:2604:4118:10526:(3013)ms accLatency95=6409ms accLatency99=7843ms accOpenQueuing=8455 accErrors=0
time=1692873165.725613 latency=1591:3906:5438:6787:10717:(5402)ms latency95=8840ms latency99=9973ms requests=925 option1=0 option2=0 errors=0 throughput=916rps ql=1481 rr=0.00% cr=0.00% accRequests=12173 accOption1=0 accOption2=0 accLatency=140:1568:2758:4396:10717:(3194)ms accLatency95=6795ms accLatency99=8361ms accOpenQueuing=9339 accErrors=0
time=1692873166.738375 latency=1606:4257:5804:7297:11890:(5748)ms latency95=8957ms latency99=10487ms requests=918 option1=0 option2=0 errors=0 throughput=906rps ql=1479 rr=0.00% cr=0.00% accRequests=13091 accOption1=0 accOption2=0 accLatency=140:1602:2905:4663:11890:(3373)ms accLatency95=7201ms accLatency99=8821ms accOpenQueuing=10229 accErrors=0
time=1692873167.748169 latency=1623:4780:6370:7919:12259:(6334)ms latency95=9935ms latency99=11247ms requests=916 option1=0 option2=0 errors=0 throughput=907rps ql=1486 rr=0.00% cr=0.00% accRequests=14007 accOption1=0 accOption2=0 accLatency=140:1659:3081:4977:12259:(3567)ms accLatency95=7691ms accLatency99=9401ms accOpenQueuing=11124 accErrors=0
time=1692873168.758259 latency=1618:4881:6602:8408:13458:(6548)ms latency95=10229ms latency99=11871ms requests=924 option1=0 option2=0 errors=0 throughput=915rps ql=1486 rr=0.00% cr=0.00% accRequests=14931 accOption1=0 accOption2=0 accLatency=140:1753:3254:5229:13458:(3752)ms accLatency95=8088ms accLatency99=9860ms accOpenQueuing=12027 accErrors=0
time=1692873169.768441 latency=1622:5386:7096:8859:14352:(7093)ms latency95=11084ms latency99=12144ms requests=924 option1=0 option2=0 errors=0 throughput=915rps ql=1490 rr=0.00% cr=0.00% accRequests=15855 accOption1=0 accOption2=0 accLatency=140:1825:3452:5547:14352:(3946)ms accLatency95=8519ms accLatency99=10440ms accOpenQueuing=12939 accErrors=0
time=1692873170.781259 latency=1623:5686:7354:9241:14639:(7374)ms latency95=11483ms latency99=13164ms requests=915 option1=0 option2=0 errors=0 throughput=903rps ql=1494 rr=0.00% cr=0.00% accRequests=16770 accOption1=0 accOption2=0 accLatency=140:1918:3633:5804:14639:(4133)ms accLatency95=9003ms accLatency99=10933ms accOpenQueuing=13840 accErrors=0
time=1692873171.793338 latency=1638:5850:7751:9827:16218:(7780)ms latency95=12141ms latency99=13619ms requests=917 option1=0 option2=0 errors=0 throughput=906rps ql=1494 rr=0.00% cr=0.00% accRequests=17687 accOption1=0 accOption2=0 accLatency=140:2001:3804:6098:16218:(4322)ms accLatency95=9432ms accLatency99=11521ms accOpenQueuing=14747 accErrors=0
time=1692873172.806324 latency=1638:6321:8203:10222:16106:(8211)ms latency95=12802ms latency99=14325ms requests=922 option1=0 option2=0 errors=0 throughput=910rps ql=1498 rr=0.00% cr=0.00% accRequests=18609 accOption1=0 accOption2=0 accLatency=140:2089:3968:6384:16218:(4515)ms accLatency95=9885ms accLatency99=11998ms accOpenQueuing=15658 accErrors=0
time=1692873173.819855 latency=1637:6430:8505:10577:16683:(8446)ms latency95=13263ms latency99=15069ms requests=926 option1=0 option2=0 errors=0 throughput=914rps ql=1493 rr=0.00% cr=0.00% accRequests=19535 accOption1=0 accOption2=0 accLatency=140:2176:4146:6666:16683:(4701)ms accLatency95=10247ms accLatency99=12503ms accOpenQueuing=16575 accErrors=0
time=1692873174.835576 latency=1636:7015:9120:11127:17646:(9047)ms latency95=13807ms latency99=15735ms requests=927 option1=0 option2=0 errors=0 throughput=913rps ql=1495 rr=0.00% cr=0.00% accRequests=20462 accOption1=0 accOption2=0 accLatency=140:2270:4327:6946:17646:(4898)ms accLatency95=10676ms accLatency99=13099ms accOpenQueuing=17498 accErrors=0
time=1692873175.851602 latency=1632:7335:9511:11503:18454:(9385)ms latency95=14444ms latency99=16463ms requests=932 option1=0 option2=0 errors=0 throughput=917rps ql=1496 rr=0.00% cr=0.00% accRequests=21394 accOption1=0 accOption2=0 accLatency=140:2354:4517:7236:18454:(5094)ms accLatency95=11133ms accLatency99=13624ms accOpenQueuing=18426 accErrors=0
