time=1692872176.869045 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692872176.869302 concurrency=500
time=1692872177.901067 latency=3:17:59:172:344:(106)ms latency95=307ms latency99=335ms requests=516 option1=0 option2=0 errors=94 throughput=409rps ql=5 rr=0.00% cr=0.00% accRequests=516 accOption1=0 accOption2=0 accLatency=3:17:59:172:344:(106)ms accLatency95=307ms accLatency99=335ms accOpenQueuing=50 accErrors=94
time=1692872178.901705 latency=3:4:7:10:56:(9)ms latency95=24ms latency99=47ms requests=489 option1=0 option2=0 errors=0 throughput=489rps ql=3 rr=0.00% cr=0.00% accRequests=1005 accOption1=0 accOption2=0 accLatency=3:5:10:51:344:(54)ms accLatency95=276ms accLatency99=329ms accOpenQueuing=54 accErrors=94
time=1692872179.902969 latency=3:4:4:5:12:(5)ms latency95=8ms latency99=11ms requests=511 option1=0 option2=0 errors=0 throughput=510rps ql=3 rr=0.00% cr=0.00% accRequests=1516 accOption1=0 accOption2=0 accLatency=3:4:6:17:344:(36)ms accLatency95=236ms accLatency99=318ms accOpenQueuing=56 accErrors=94
time=1692872180.904390 latency=3:4:5:6:17:(5)ms latency95=10ms latency99=12ms requests=480 option1=0 option2=0 errors=0 throughput=479rps ql=3 rr=0.00% cr=0.00% accRequests=1996 accOption1=0 accOption2=0 accLatency=3:4:6:10:344:(28)ms accLatency95=188ms accLatency99=310ms accOpenQueuing=60 accErrors=94
time=1692872181.906157 latency=3:4:5:6:15:(5)ms latency95=10ms latency99=14ms requests=506 option1=0 option2=0 errors=0 throughput=505rps ql=5 rr=0.00% cr=0.00% accRequests=2502 accOption1=0 accOption2=0 accLatency=3:4:5:9:344:(24)ms accLatency95=155ms accLatency99=293ms accOpenQueuing=63 accErrors=94
time=1692872182.908697 latency=3:4:5:6:14:(6)ms latency95=10ms latency99=12ms requests=496 option1=0 option2=0 errors=0 throughput=495rps ql=2 rr=0.00% cr=0.00% accRequests=2998 accOption1=0 accOption2=0 accLatency=3:4:5:8:344:(21)ms accLatency95=136ms accLatency99=290ms accOpenQueuing=66 accErrors=94
time=1692872183.911047 latency=3:4:4:6:12:(5)ms latency95=8ms latency99=11ms requests=511 option1=0 option2=0 errors=0 throughput=510rps ql=1 rr=0.00% cr=0.00% accRequests=3509 accOption1=0 accOption2=0 accLatency=3:4:5:8:344:(18)ms accLatency95=106ms accLatency99=288ms accOpenQueuing=68 accErrors=94
time=1692872184.913831 latency=3:4:5:6:15:(5)ms latency95=11ms latency99=13ms requests=490 option1=0 option2=0 errors=0 throughput=489rps ql=0 rr=0.00% cr=0.00% accRequests=3999 accOption1=0 accOption2=0 accLatency=3:4:5:7:344:(17)ms accLatency95=82ms accLatency99=285ms accOpenQueuing=73 accErrors=94
time=1692872185.917787 latency=3:4:5:6:13:(5)ms latency95=9ms latency99=10ms requests=486 option1=0 option2=0 errors=0 throughput=484rps ql=2 rr=0.00% cr=0.00% accRequests=4485 accOption1=0 accOption2=0 accLatency=3:4:5:7:344:(15)ms accLatency95=54ms accLatency99=279ms accOpenQueuing=76 accErrors=94
