time=1692873866.384442 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692873866.384880 concurrency=100
time=1692873867.396853 latency=4:5:9:10:56:(11)ms latency95=29ms latency99=52ms requests=100 option1=0 option2=0 errors=0 throughput=99rps ql=0 rr=0.00% cr=0.00% accRequests=100 accOption1=0 accOption2=0 accLatency=4:5:9:10:56:(11)ms accLatency95=29ms accLatency99=52ms accOpenQueuing=1 accErrors=0
time=1692873868.397160 latency=3:5:5:8:34:(7)ms latency95=12ms latency99=25ms requests=98 option1=0 option2=0 errors=0 throughput=98rps ql=2 rr=0.00% cr=0.00% accRequests=198 accOption1=0 accOption2=0 accLatency=3:5:6:10:56:(9)ms accLatency95=20ms accLatency99=49ms accOpenQueuing=1 accErrors=0
time=1692873869.397529 latency=4:5:5:5:10:(5)ms latency95=9ms latency99=9ms requests=93 option1=0 option2=0 errors=0 throughput=93rps ql=2 rr=0.00% cr=0.00% accRequests=291 accOption1=0 accOption2=0 accLatency=3:5:5:9:56:(8)ms accLatency95=13ms accLatency99=46ms accOpenQueuing=1 accErrors=0
time=1692873870.397927 latency=3:5:5:5:11:(5)ms latency95=7ms latency99=9ms requests=92 option1=0 option2=0 errors=0 throughput=92rps ql=1 rr=0.00% cr=0.00% accRequests=383 accOption1=0 accOption2=0 accLatency=3:5:5:9:56:(7)ms accLatency95=12ms accLatency99=36ms accOpenQueuing=1 accErrors=0
time=1692873871.398359 latency=3:5:5:5:9:(5)ms latency95=7ms latency99=9ms requests=103 option1=0 option2=0 errors=0 throughput=103rps ql=1 rr=0.00% cr=0.00% accRequests=486 accOption1=0 accOption2=0 accLatency=3:5:5:7:56:(7)ms accLatency95=11ms accLatency99=34ms accOpenQueuing=1 accErrors=0
time=1692873872.398971 latency=4:5:5:5:9:(5)ms latency95=7ms latency99=8ms requests=93 option1=0 option2=0 errors=0 throughput=93rps ql=4 rr=0.00% cr=0.00% accRequests=579 accOption1=0 accOption2=0 accLatency=3:5:5:6:56:(6)ms accLatency95=11ms accLatency99=29ms accOpenQueuing=2 accErrors=0
time=1692873873.399567 latency=4:5:5:5:8:(5)ms latency95=7ms latency99=7ms requests=100 option1=0 option2=0 errors=0 throughput=100rps ql=0 rr=0.00% cr=0.00% accRequests=679 accOption1=0 accOption2=0 accLatency=3:5:5:6:56:(6)ms accLatency95=10ms accLatency99=25ms accOpenQueuing=3 accErrors=0
time=1692873874.400122 latency=4:5:5:5:9:(5)ms latency95=7ms latency99=8ms requests=103 option1=0 option2=0 errors=0 throughput=103rps ql=0 rr=0.00% cr=0.00% accRequests=782 accOption1=0 accOption2=0 accLatency=3:5:5:6:56:(6)ms accLatency95=10ms accLatency99=23ms accOpenQueuing=4 accErrors=0
time=1692873875.400827 latency=4:5:5:5:7:(5)ms latency95=7ms latency99=7ms requests=93 option1=0 option2=0 errors=0 throughput=93rps ql=0 rr=0.00% cr=0.00% accRequests=875 accOption1=0 accOption2=0 accLatency=3:5:5:6:56:(6)ms accLatency95=10ms accLatency99=23ms accOpenQueuing=4 accErrors=0
