time=1692805967.587575 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692805967.588005 concurrency=100
time=1692805968.597618 latency=3:3:7:8:55:(9)ms latency95=32ms latency99=53ms requests=98 option1=0 option2=0 errors=0 throughput=97rps ql=0 rr=0.00% cr=0.00% accRequests=98 accOption1=0 accOption2=0 accLatency=3:3:7:8:55:(9)ms accLatency95=32ms accLatency99=53ms accOpenQueuing=1 accErrors=0
time=1692805969.597939 latency=2:2:2:5:27:(4)ms latency95=7ms latency99=18ms requests=100 option1=0 option2=0 errors=0 throughput=100rps ql=0 rr=0.00% cr=0.00% accRequests=198 accOption1=0 accOption2=0 accLatency=2:2:3:7:55:(6)ms accLatency95=18ms accLatency99=50ms accOpenQueuing=1 accErrors=0
time=1692805970.598297 latency=2:2:3:3:8:(3)ms latency95=7ms latency99=7ms requests=111 option1=0 option2=0 errors=0 throughput=111rps ql=0 rr=0.00% cr=0.00% accRequests=309 accOption1=0 accOption2=0 accLatency=2:2:3:7:55:(5)ms accLatency95=9ms accLatency99=35ms accOpenQueuing=2 accErrors=0
time=1692805971.598716 latency=3:3:3:3:7:(3)ms latency95=4ms latency99=7ms requests=97 option1=0 option2=0 errors=0 throughput=97rps ql=0 rr=0.00% cr=0.00% accRequests=406 accOption1=0 accOption2=0 accLatency=2:3:3:7:55:(5)ms accLatency95=8ms accLatency99=34ms accOpenQueuing=2 accErrors=0
time=1692805972.599200 latency=3:3:3:3:3:(3)ms latency95=3ms latency99=3ms requests=102 option1=0 option2=0 errors=0 throughput=102rps ql=0 rr=0.00% cr=0.00% accRequests=508 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(4)ms accLatency95=8ms accLatency99=32ms accOpenQueuing=3 accErrors=0
time=1692805973.599695 latency=2:3:3:3:7:(3)ms latency95=4ms latency99=7ms requests=100 option1=0 option2=0 errors=0 throughput=100rps ql=0 rr=0.00% cr=0.00% accRequests=608 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(4)ms accLatency95=8ms accLatency99=32ms accOpenQueuing=4 accErrors=0
time=1692805974.600262 latency=3:3:3:3:3:(3)ms latency95=3ms latency99=3ms requests=94 option1=0 option2=0 errors=0 throughput=94rps ql=2 rr=0.00% cr=0.00% accRequests=702 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(4)ms accLatency95=8ms accLatency99=30ms accOpenQueuing=4 accErrors=0
time=1692805975.600888 latency=2:3:3:3:7:(3)ms latency95=4ms latency99=6ms requests=95 option1=0 option2=0 errors=0 throughput=95rps ql=1 rr=0.00% cr=0.00% accRequests=797 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(4)ms accLatency95=8ms accLatency99=27ms accOpenQueuing=5 accErrors=0
time=1692805976.601523 latency=2:3:3:3:4:(3)ms latency95=3ms latency99=4ms requests=100 option1=0 option2=0 errors=0 throughput=100rps ql=0 rr=0.00% cr=0.00% accRequests=897 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(4)ms accLatency95=7ms accLatency99=24ms accOpenQueuing=5 accErrors=0
time=1692805977.602226 latency=2:3:3:3:4:(3)ms latency95=3ms latency99=4ms requests=101 option1=0 option2=0 errors=0 throughput=101rps ql=0 rr=0.00% cr=0.00% accRequests=998 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(4)ms accLatency95=7ms accLatency99=18ms accOpenQueuing=6 accErrors=0
time=1692805978.602999 latency=3:3:3:3:4:(3)ms latency95=4ms latency99=4ms requests=91 option1=0 option2=0 errors=0 throughput=91rps ql=0 rr=0.00% cr=0.00% accRequests=1089 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(4)ms accLatency95=7ms accLatency99=18ms accOpenQueuing=6 accErrors=0
time=1692805979.603774 latency=2:3:3:3:4:(3)ms latency95=3ms latency99=4ms requests=105 option1=0 option2=0 errors=0 throughput=105rps ql=0 rr=0.00% cr=0.00% accRequests=1194 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=7ms accLatency99=18ms accOpenQueuing=6 accErrors=0
time=1692805980.604738 latency=2:3:3:3:4:(3)ms latency95=3ms latency99=4ms requests=85 option1=0 option2=0 errors=0 throughput=85rps ql=0 rr=0.00% cr=0.00% accRequests=1279 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=7ms accLatency99=10ms accOpenQueuing=6 accErrors=0
time=1692805981.605957 latency=3:3:3:3:4:(3)ms latency95=3ms latency99=4ms requests=95 option1=0 option2=0 errors=0 throughput=95rps ql=0 rr=0.00% cr=0.00% accRequests=1374 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=7ms accLatency99=10ms accOpenQueuing=6 accErrors=0
time=1692805982.606894 latency=3:3:3:3:4:(3)ms latency95=3ms latency99=3ms requests=85 option1=0 option2=0 errors=0 throughput=85rps ql=0 rr=0.00% cr=0.00% accRequests=1459 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=7ms accLatency99=9ms accOpenQueuing=6 accErrors=0
time=1692805983.607965 latency=3:3:3:3:5:(3)ms latency95=4ms latency99=5ms requests=99 option1=0 option2=0 errors=0 throughput=99rps ql=1 rr=0.00% cr=0.00% accRequests=1558 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=7ms accLatency99=9ms accOpenQueuing=6 accErrors=0
time=1692805984.608981 latency=3:3:3:3:4:(3)ms latency95=3ms latency99=4ms requests=106 option1=0 option2=0 errors=0 throughput=106rps ql=0 rr=0.00% cr=0.00% accRequests=1664 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=7ms accLatency99=9ms accOpenQueuing=6 accErrors=0
time=1692805985.610051 latency=2:3:3:3:4:(3)ms latency95=3ms latency99=3ms requests=103 option1=0 option2=0 errors=0 throughput=103rps ql=0 rr=0.00% cr=0.00% accRequests=1767 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=7ms accLatency99=8ms accOpenQueuing=6 accErrors=0
time=1692805986.611258 latency=3:3:3:3:4:(3)ms latency95=3ms latency99=4ms requests=100 option1=0 option2=0 errors=0 throughput=100rps ql=0 rr=0.00% cr=0.00% accRequests=1867 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=7ms accLatency99=8ms accOpenQueuing=6 accErrors=0
time=1692805987.612507 latency=2:3:3:3:5:(3)ms latency95=3ms latency99=4ms requests=97 option1=0 option2=0 errors=0 throughput=97rps ql=0 rr=0.00% cr=0.00% accRequests=1964 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=7ms accLatency99=8ms accOpenQueuing=6 accErrors=0
time=1692805988.613856 latency=2:3:3:3:5:(3)ms latency95=3ms latency99=4ms requests=118 option1=0 option2=0 errors=0 throughput=118rps ql=0 rr=0.00% cr=0.00% accRequests=2082 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=7ms accLatency99=8ms accOpenQueuing=7 accErrors=0
time=1692805989.615272 latency=2:3:3:3:5:(3)ms latency95=4ms latency99=4ms requests=107 option1=0 option2=0 errors=0 throughput=107rps ql=0 rr=0.00% cr=0.00% accRequests=2189 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=5ms accLatency99=8ms accOpenQueuing=8 accErrors=0
time=1692805990.616689 latency=2:3:3:3:4:(3)ms latency95=3ms latency99=4ms requests=96 option1=0 option2=0 errors=0 throughput=96rps ql=1 rr=0.00% cr=0.00% accRequests=2285 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=5ms accLatency99=8ms accOpenQueuing=8 accErrors=0
time=1692805991.618221 latency=3:3:3:3:4:(3)ms latency95=4ms latency99=4ms requests=101 option1=0 option2=0 errors=0 throughput=101rps ql=0 rr=0.00% cr=0.00% accRequests=2386 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=4ms accLatency99=8ms accOpenQueuing=9 accErrors=0
time=1692805992.619785 latency=3:3:3:3:5:(3)ms latency95=4ms latency99=4ms requests=111 option1=0 option2=0 errors=0 throughput=111rps ql=0 rr=0.00% cr=0.00% accRequests=2497 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=4ms accLatency99=8ms accOpenQueuing=11 accErrors=0
time=1692805993.621585 latency=2:3:3:3:4:(3)ms latency95=3ms latency99=3ms requests=83 option1=0 option2=0 errors=0 throughput=83rps ql=0 rr=0.00% cr=0.00% accRequests=2580 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=4ms accLatency99=8ms accOpenQueuing=11 accErrors=0
time=1692805994.623891 latency=2:3:3:3:4:(3)ms latency95=3ms latency99=4ms requests=102 option1=0 option2=0 errors=0 throughput=102rps ql=0 rr=0.00% cr=0.00% accRequests=2682 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=4ms accLatency99=8ms accOpenQueuing=11 accErrors=0
time=1692805995.625769 latency=2:3:3:3:4:(3)ms latency95=3ms latency99=4ms requests=101 option1=0 option2=0 errors=0 throughput=101rps ql=1 rr=0.00% cr=0.00% accRequests=2783 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=4ms accLatency99=8ms accOpenQueuing=11 accErrors=0
time=1692805996.627785 latency=2:3:3:3:4:(3)ms latency95=3ms latency99=4ms requests=103 option1=0 option2=0 errors=0 throughput=103rps ql=0 rr=0.00% cr=0.00% accRequests=2886 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=4ms accLatency99=8ms accOpenQueuing=11 accErrors=0
time=1692805997.629920 latency=2:3:3:3:4:(3)ms latency95=3ms latency99=4ms requests=102 option1=0 option2=0 errors=0 throughput=102rps ql=1 rr=0.00% cr=0.00% accRequests=2988 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=4ms accLatency99=8ms accOpenQueuing=11 accErrors=0
time=1692805998.631676 latency=2:3:3:3:4:(3)ms latency95=4ms latency99=4ms requests=109 option1=0 option2=0 errors=0 throughput=109rps ql=0 rr=0.00% cr=0.00% accRequests=3097 accOption1=0 accOption2=0 accLatency=2:3:3:3:55:(3)ms accLatency95=4ms accLatency99=8ms accOpenQueuing=11 accErrors=0
