time=1692816061.869330 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692816061.869605 concurrency=500
time=1692816062.895064 latency=2:4:8:16:158:(24)ms latency95=117ms latency99=148ms requests=485 option1=0 option2=0 errors=82 throughput=393rps ql=1 rr=0.00% cr=0.00% accRequests=485 accOption1=0 accOption2=0 accLatency=2:4:8:16:158:(24)ms accLatency95=117ms accLatency99=148ms accOpenQueuing=6 accErrors=82
time=1692816063.895687 latency=2:3:3:5:11:(4)ms latency95=8ms latency99=9ms requests=508 option1=0 option2=0 errors=0 throughput=508rps ql=2 rr=0.00% cr=0.00% accRequests=993 accOption1=0 accOption2=0 accLatency=2:3:4:8:158:(13)ms accLatency95=86ms accLatency99=130ms accOpenQueuing=9 accErrors=82
time=1692816064.896767 latency=2:3:3:4:51:(4)ms latency95=8ms latency99=32ms requests=506 option1=0 option2=0 errors=0 throughput=505rps ql=2 rr=0.00% cr=0.00% accRequests=1499 accOption1=0 accOption2=0 accLatency=2:3:3:7:158:(10)ms accLatency95=42ms accLatency99=124ms accOpenQueuing=12 accErrors=82
time=1692816065.898468 latency=2:3:3:3:9:(3)ms latency95=5ms latency99=8ms requests=484 option1=0 option2=0 errors=0 throughput=483rps ql=3 rr=0.00% cr=0.00% accRequests=1983 accOption1=0 accOption2=0 accLatency=2:3:3:6:158:(8)ms accLatency95=30ms accLatency99=119ms accOpenQueuing=13 accErrors=82
time=1692816066.900286 latency=2:3:3:4:10:(3)ms latency95=5ms latency99=7ms requests=504 option1=0 option2=0 errors=0 throughput=503rps ql=0 rr=0.00% cr=0.00% accRequests=2487 accOption1=0 accOption2=0 accLatency=2:3:3:5:158:(7)ms accLatency95=15ms accLatency99=102ms accOpenQueuing=14 accErrors=82
time=1692816067.902551 latency=2:3:3:4:8:(3)ms latency95=5ms latency99=6ms requests=504 option1=0 option2=0 errors=0 throughput=503rps ql=0 rr=0.00% cr=0.00% accRequests=2991 accOption1=0 accOption2=0 accLatency=2:3:3:4:158:(6)ms accLatency95=11ms accLatency99=94ms accOpenQueuing=14 accErrors=82
time=1692816068.905042 latency=2:3:3:3:9:(3)ms latency95=4ms latency99=6ms requests=511 option1=0 option2=0 errors=0 throughput=510rps ql=1 rr=0.00% cr=0.00% accRequests=3502 accOption1=0 accOption2=0 accLatency=2:3:3:4:158:(6)ms accLatency95=10ms accLatency99=93ms accOpenQueuing=16 accErrors=82
time=1692816069.908004 latency=2:3:3:3:8:(3)ms latency95=4ms latency99=5ms requests=509 option1=0 option2=0 errors=0 throughput=507rps ql=1 rr=0.00% cr=0.00% accRequests=4011 accOption1=0 accOption2=0 accLatency=2:3:3:4:158:(6)ms accLatency95=9ms accLatency99=91ms accOpenQueuing=18 accErrors=82
time=1692816070.911682 latency=2:3:3:3:6:(3)ms latency95=5ms latency99=6ms requests=477 option1=0 option2=0 errors=0 throughput=475rps ql=0 rr=0.00% cr=0.00% accRequests=4488 accOption1=0 accOption2=0 accLatency=2:3:3:4:158:(5)ms accLatency95=8ms accLatency99=88ms accOpenQueuing=20 accErrors=82
time=1692816071.915064 latency=2:3:3:4:7:(3)ms latency95=4ms latency99=6ms requests=497 option1=0 option2=0 errors=0 throughput=495rps ql=1 rr=0.00% cr=0.00% accRequests=4985 accOption1=0 accOption2=0 accLatency=2:3:3:4:158:(5)ms accLatency95=8ms accLatency99=81ms accOpenQueuing=21 accErrors=82
time=1692816072.919168 latency=2:3:3:3:6:(3)ms latency95=4ms latency99=5ms requests=514 option1=0 option2=0 errors=0 throughput=512rps ql=1 rr=0.00% cr=0.00% accRequests=5499 accOption1=0 accOption2=0 accLatency=2:3:3:4:158:(5)ms accLatency95=8ms accLatency99=71ms accOpenQueuing=21 accErrors=82
time=1692816073.923756 latency=2:3:3:3:7:(3)ms latency95=5ms latency99=6ms requests=492 option1=0 option2=0 errors=0 throughput=490rps ql=2 rr=0.00% cr=0.00% accRequests=5991 accOption1=0 accOption2=0 accLatency=2:3:3:4:158:(5)ms accLatency95=8ms accLatency99=68ms accOpenQueuing=21 accErrors=82
time=1692816074.930192 latency=2:3:3:4:8:(3)ms latency95=5ms latency99=8ms requests=503 option1=0 option2=0 errors=0 throughput=500rps ql=1 rr=0.00% cr=0.00% accRequests=6494 accOption1=0 accOption2=0 accLatency=2:3:3:4:158:(5)ms accLatency95=7ms accLatency99=51ms accOpenQueuing=22 accErrors=82
time=1692816075.935453 latency=2:3:3:4:10:(3)ms latency95=5ms latency99=6ms requests=513 option1=0 option2=0 errors=0 throughput=510rps ql=0 rr=0.00% cr=0.00% accRequests=7007 accOption1=0 accOption2=0 accLatency=2:3:3:4:158:(5)ms accLatency95=7ms accLatency99=44ms accOpenQueuing=25 accErrors=82
time=1692816076.941024 latency=2:3:3:3:6:(3)ms latency95=4ms latency99=6ms requests=493 option1=0 option2=0 errors=0 throughput=490rps ql=0 rr=0.00% cr=0.00% accRequests=7500 accOption1=0 accOption2=0 accLatency=2:3:3:4:158:(4)ms accLatency95=7ms accLatency99=40ms accOpenQueuing=26 accErrors=82
time=1692816077.946531 latency=2:3:3:4:6:(3)ms latency95=5ms latency99=5ms requests=488 option1=0 option2=0 errors=0 throughput=485rps ql=0 rr=0.00% cr=0.00% accRequests=7988 accOption1=0 accOption2=0 accLatency=2:3:3:4:158:(4)ms accLatency95=7ms accLatency99=37ms accOpenQueuing=26 accErrors=82
