time=1692812314.801410 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692812314.801855 concurrency=1500
time=1692812315.885901 latency=153:195:277:593:719:(405)ms latency95=716ms latency99=719ms requests=27 option1=0 option2=0 errors=0 throughput=25rps ql=958 rr=0.00% cr=0.00% accRequests=27 accOption1=0 accOption2=0 accLatency=153:195:277:593:719:(405)ms accLatency95=716ms accLatency99=719ms accOpenQueuing=0 accErrors=0
time=1692812316.886048 latency=939:1232:1434:1695:1925:(1435)ms latency95=1825ms latency99=1894ms requests=551 option1=0 option2=0 errors=0 throughput=551rps ql=1202 rr=0.00% cr=0.00% accRequests=578 accOption1=0 accOption2=0 accLatency=153:1220:1406:1691:1925:(1387)ms accLatency95=1817ms accLatency99=1894ms accOpenQueuing=5 accErrors=0
time=1692812317.886535 latency=2:133:665:1224:2219:(726)ms latency95=1759ms latency99=1989ms requests=3938 option1=0 option2=0 errors=0 throughput=3936rps ql=7 rr=0.00% cr=0.00% accRequests=4516 accOption1=0 accOption2=0 accLatency=2:183:810:1323:2219:(810)ms accLatency95=1796ms accLatency99=1974ms accOpenQueuing=2086 accErrors=0
time=1692812318.898274 latency=1:3:4:5:18:(4)ms latency95=9ms latency99=15ms requests=1543 option1=0 option2=0 errors=0 throughput=1525rps ql=3 rr=0.00% cr=0.00% accRequests=6059 accOption1=0 accOption2=0 accLatency=1:4:364:1186:2219:(605)ms accLatency95=1739ms accLatency99=1926ms accOpenQueuing=2094 accErrors=0
time=1692812319.906142 latency=2:3:3:5:26:(4)ms latency95=8ms latency99=20ms requests=1476 option1=0 option2=0 errors=0 throughput=1464rps ql=8 rr=0.00% cr=0.00% accRequests=7535 accOption1=0 accOption2=0 accLatency=1:4:56:1012:2219:(487)ms accLatency95=1698ms accLatency99=1908ms accOpenQueuing=2099 accErrors=0
time=1692812320.914548 latency=2:2:3:4:10:(3)ms latency95=6ms latency99=8ms requests=1489 option1=0 option2=0 errors=0 throughput=1477rps ql=6 rr=0.00% cr=0.00% accRequests=9024 accOption1=0 accOption2=0 accLatency=1:3:6:812:2219:(407)ms accLatency95=1653ms accLatency99=1898ms accOpenQueuing=2103 accErrors=0
time=1692812321.926301 latency=1:3:3:4:14:(4)ms latency95=7ms latency99=11ms requests=1588 option1=0 option2=0 errors=0 throughput=1570rps ql=18 rr=0.00% cr=0.00% accRequests=10612 accOption1=0 accOption2=0 accLatency=1:3:5:588:2219:(347)ms accLatency95=1618ms accLatency99=1893ms accOpenQueuing=2109 accErrors=0
time=1692812322.938428 latency=2:3:3:4:19:(4)ms latency95=7ms latency99=12ms requests=1493 option1=0 option2=0 errors=0 throughput=1475rps ql=3 rr=0.00% cr=0.00% accRequests=12105 accOption1=0 accOption2=0 accLatency=1:3:4:366:2219:(305)ms accLatency95=1577ms accLatency99=1868ms accOpenQueuing=2116 accErrors=0
time=1692812323.953134 latency=2:3:3:4:11:(4)ms latency95=7ms latency99=9ms requests=1537 option1=0 option2=0 errors=0 throughput=1515rps ql=3 rr=0.00% cr=0.00% accRequests=13642 accOption1=0 accOption2=0 accLatency=1:3:4:172:2219:(271)ms accLatency95=1533ms accLatency99=1864ms accOpenQueuing=2122 accErrors=0
time=1692812324.969230 latency=2:3:3:4:11:(4)ms latency95=7ms latency99=9ms requests=1480 option1=0 option2=0 errors=0 throughput=1457rps ql=3 rr=0.00% cr=0.00% accRequests=15122 accOption1=0 accOption2=0 accLatency=1:3:4:53:2219:(245)ms accLatency95=1490ms accLatency99=1836ms accOpenQueuing=2126 accErrors=0
time=1692812325.982515 latency=1:3:4:5:12:(4)ms latency95=7ms latency99=9ms requests=1491 option1=0 option2=0 errors=0 throughput=1471rps ql=6 rr=0.00% cr=0.00% accRequests=16613 accOption1=0 accOption2=0 accLatency=1:3:4:9:2219:(223)ms accLatency95=1457ms accLatency99=1829ms accOpenQueuing=2134 accErrors=0
time=1692812326.997577 latency=2:3:3:4:14:(4)ms latency95=8ms latency99=11ms requests=1553 option1=0 option2=0 errors=0 throughput=1530rps ql=1 rr=0.00% cr=0.00% accRequests=18166 accOption1=0 accOption2=0 accLatency=1:3:4:7:2219:(204)ms accLatency95=1429ms accLatency99=1813ms accOpenQueuing=2141 accErrors=0
time=1692812328.015698 latency=1:3:3:4:11:(4)ms latency95=6ms latency99=9ms requests=1530 option1=0 option2=0 errors=0 throughput=1503rps ql=6 rr=0.00% cr=0.00% accRequests=19696 accOption1=0 accOption2=0 accLatency=1:3:4:7:2219:(189)ms accLatency95=1385ms accLatency99=1805ms accOpenQueuing=2154 accErrors=0
time=1692812329.031119 latency=1:3:3:4:11:(3)ms latency95=6ms latency99=8ms requests=1546 option1=0 option2=0 errors=0 throughput=1523rps ql=6 rr=0.00% cr=0.00% accRequests=21242 accOption1=0 accOption2=0 accLatency=1:3:4:6:2219:(175)ms accLatency95=1349ms accLatency99=1801ms accOpenQueuing=2160 accErrors=0
time=1692812330.049298 latency=1:2:3:4:10:(3)ms latency95=6ms latency99=8ms requests=1530 option1=0 option2=0 errors=0 throughput=1503rps ql=3 rr=0.00% cr=0.00% accRequests=22772 accOption1=0 accOption2=0 accLatency=1:3:4:6:2219:(164)ms accLatency95=1320ms accLatency99=1796ms accOpenQueuing=2164 accErrors=0
time=1692812331.067464 latency=2:2:3:4:29:(4)ms latency95=6ms latency99=21ms requests=1577 option1=0 option2=0 errors=0 throughput=1549rps ql=12 rr=0.00% cr=0.00% accRequests=24349 accOption1=0 accOption2=0 accLatency=1:3:4:6:2219:(153)ms accLatency95=1286ms accLatency99=1781ms accOpenQueuing=2171 accErrors=0
time=1692812332.088141 latency=2:3:4:5:11:(4)ms latency95=7ms latency99=9ms requests=1577 option1=0 option2=0 errors=0 throughput=1545rps ql=9 rr=0.00% cr=0.00% accRequests=25926 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(144)ms accLatency95=1259ms accLatency99=1771ms accOpenQueuing=2178 accErrors=0
time=1692812333.107800 latency=2:3:4:5:12:(4)ms latency95=7ms latency99=8ms requests=1535 option1=0 option2=0 errors=0 throughput=1505rps ql=7 rr=0.00% cr=0.00% accRequests=27461 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(136)ms accLatency95=1234ms accLatency99=1762ms accOpenQueuing=2185 accErrors=0
time=1692812334.128137 latency=2:3:3:4:10:(4)ms latency95=6ms latency99=7ms requests=1565 option1=0 option2=0 errors=0 throughput=1534rps ql=5 rr=0.00% cr=0.00% accRequests=29026 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(129)ms accLatency95=1214ms accLatency99=1750ms accOpenQueuing=2193 accErrors=0
time=1692812335.149411 latency=1:3:4:5:11:(4)ms latency95=7ms latency99=8ms requests=1529 option1=0 option2=0 errors=0 throughput=1497rps ql=6 rr=0.00% cr=0.00% accRequests=30555 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(123)ms accLatency95=1179ms accLatency99=1734ms accOpenQueuing=2196 accErrors=0
time=1692812336.169653 latency=2:3:3:5:10:(4)ms latency95=6ms latency99=8ms requests=1455 option1=0 option2=0 errors=0 throughput=1426rps ql=6 rr=0.00% cr=0.00% accRequests=32010 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(118)ms accLatency95=1146ms accLatency99=1731ms accOpenQueuing=2198 accErrors=0
time=1692812337.191218 latency=2:3:4:5:12:(4)ms latency95=8ms latency99=10ms requests=1482 option1=0 option2=0 errors=0 throughput=1451rps ql=6 rr=0.00% cr=0.00% accRequests=33492 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(113)ms accLatency95=1104ms accLatency99=1725ms accOpenQueuing=2206 accErrors=0
time=1692812338.214953 latency=2:3:3:4:12:(4)ms latency95=6ms latency99=10ms requests=1514 option1=0 option2=0 errors=0 throughput=1479rps ql=7 rr=0.00% cr=0.00% accRequests=35006 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(108)ms accLatency95=1069ms accLatency99=1715ms accOpenQueuing=2211 accErrors=0
time=1692812339.237494 latency=2:3:4:5:9:(4)ms latency95=6ms latency99=8ms requests=1505 option1=0 option2=0 errors=0 throughput=1472rps ql=6 rr=0.00% cr=0.00% accRequests=36511 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(104)ms accLatency95=1037ms accLatency99=1702ms accOpenQueuing=2214 accErrors=0
time=1692812340.264598 latency=2:3:4:5:10:(4)ms latency95=7ms latency99=8ms requests=1521 option1=0 option2=0 errors=0 throughput=1481rps ql=5 rr=0.00% cr=0.00% accRequests=38032 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(100)ms accLatency95=1004ms accLatency99=1696ms accOpenQueuing=2220 accErrors=0
time=1692812341.288449 latency=2:3:3:4:10:(4)ms latency95=7ms latency99=8ms requests=1589 option1=0 option2=0 errors=0 throughput=1552rps ql=5 rr=0.00% cr=0.00% accRequests=39621 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(96)ms accLatency95=970ms accLatency99=1690ms accOpenQueuing=2225 accErrors=0
time=1692812342.313599 latency=2:3:3:4:10:(4)ms latency95=7ms latency99=9ms requests=1579 option1=0 option2=0 errors=0 throughput=1540rps ql=7 rr=0.00% cr=0.00% accRequests=41200 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(92)ms accLatency95=931ms accLatency99=1685ms accOpenQueuing=2231 accErrors=0
time=1692812343.341742 latency=2:3:4:5:24:(4)ms latency95=8ms latency99=13ms requests=1598 option1=0 option2=0 errors=0 throughput=1554rps ql=3 rr=0.00% cr=0.00% accRequests=42798 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(89)ms accLatency95=883ms accLatency99=1669ms accOpenQueuing=2240 accErrors=0
time=1692812344.371243 latency=2:3:4:5:15:(4)ms latency95=7ms latency99=11ms requests=1594 option1=0 option2=0 errors=0 throughput=1548rps ql=2 rr=0.00% cr=0.00% accRequests=44392 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(86)ms accLatency95=836ms accLatency99=1656ms accOpenQueuing=2248 accErrors=0
time=1692812345.401297 latency=2:3:3:4:12:(4)ms latency95=7ms latency99=9ms requests=1514 option1=0 option2=0 errors=0 throughput=1470rps ql=3 rr=0.00% cr=0.00% accRequests=45906 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(83)ms accLatency95=787ms accLatency99=1651ms accOpenQueuing=2253 accErrors=0
time=1692812346.436027 latency=1:3:4:5:13:(4)ms latency95=10ms latency99=11ms requests=1531 option1=0 option2=0 errors=0 throughput=1480rps ql=2 rr=0.00% cr=0.00% accRequests=47437 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(81)ms accLatency95=744ms accLatency99=1645ms accOpenQueuing=2260 accErrors=0
time=1692812347.466597 latency=2:3:4:5:20:(4)ms latency95=7ms latency99=13ms requests=1540 option1=0 option2=0 errors=0 throughput=1494rps ql=6 rr=0.00% cr=0.00% accRequests=48977 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(78)ms accLatency95=706ms accLatency99=1639ms accOpenQueuing=2267 accErrors=0
time=1692812348.497479 latency=2:3:4:5:12:(4)ms latency95=6ms latency99=8ms requests=1567 option1=0 option2=0 errors=0 throughput=1520rps ql=5 rr=0.00% cr=0.00% accRequests=50544 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(76)ms accLatency95=664ms accLatency99=1626ms accOpenQueuing=2270 accErrors=0
time=1692812349.531378 latency=2:3:4:5:11:(4)ms latency95=7ms latency99=8ms requests=1543 option1=0 option2=0 errors=0 throughput=1492rps ql=4 rr=0.00% cr=0.00% accRequests=52087 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(74)ms accLatency95=616ms accLatency99=1620ms accOpenQueuing=2278 accErrors=0
time=1692812350.564041 latency=2:3:4:5:32:(5)ms latency95=12ms latency99=24ms requests=1542 option1=0 option2=0 errors=0 throughput=1493rps ql=6 rr=0.00% cr=0.00% accRequests=53629 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(72)ms accLatency95=570ms accLatency99=1617ms accOpenQueuing=2288 accErrors=0
time=1692812351.598311 latency=2:3:3:4:8:(4)ms latency95=6ms latency99=7ms requests=1556 option1=0 option2=0 errors=0 throughput=1504rps ql=3 rr=0.00% cr=0.00% accRequests=55185 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(70)ms accLatency95=529ms accLatency99=1612ms accOpenQueuing=2293 accErrors=0
time=1692812352.636580 latency=2:3:4:5:12:(4)ms latency95=7ms latency99=9ms requests=1565 option1=0 option2=0 errors=0 throughput=1507rps ql=3 rr=0.00% cr=0.00% accRequests=56750 accOption1=0 accOption2=0 accLatency=1:3:4:5:2219:(68)ms accLatency95=472ms accLatency99=1607ms accOpenQueuing=2299 accErrors=0
