time=1692804257.169489 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692804257.169772 concurrency=500
time=1692804258.194896 latency=2:4:8:34:140:(27)ms latency95=122ms latency99=137ms requests=504 option1=0 option2=0 errors=100 throughput=394rps ql=4 rr=0.00% cr=0.00% accRequests=504 accOption1=0 accOption2=0 accLatency=2:4:8:34:140:(27)ms accLatency95=122ms accLatency99=137ms accOpenQueuing=11 accErrors=100
time=1692804259.195505 latency=2:3:3:5:10:(4)ms latency95=8ms latency99=9ms requests=515 option1=0 option2=0 errors=0 throughput=515rps ql=6 rr=0.00% cr=0.00% accRequests=1019 accOption1=0 accOption2=0 accLatency=2:3:4:8:140:(14)ms accLatency95=92ms accLatency99=134ms accOpenQueuing=14 accErrors=100
time=1692804260.196596 latency=2:2:2:3:44:(4)ms latency95=7ms latency99=27ms requests=516 option1=0 option2=0 errors=0 throughput=515rps ql=1 rr=0.00% cr=0.00% accRequests=1535 accOption1=0 accOption2=0 accLatency=2:2:3:7:140:(10)ms accLatency95=67ms accLatency99=128ms accOpenQueuing=15 accErrors=100
time=1692804261.198066 latency=2:3:3:4:12:(3)ms latency95=5ms latency99=8ms requests=495 option1=0 option2=0 errors=0 throughput=494rps ql=4 rr=0.00% cr=0.00% accRequests=2030 accOption1=0 accOption2=0 accLatency=2:2:3:5:140:(9)ms accLatency95=40ms accLatency99=122ms accOpenQueuing=16 accErrors=100
time=1692804262.199830 latency=2:3:3:4:10:(3)ms latency95=5ms latency99=7ms requests=495 option1=0 option2=0 errors=0 throughput=494rps ql=1 rr=0.00% cr=0.00% accRequests=2525 accOption1=0 accOption2=0 accLatency=2:3:3:4:140:(7)ms accLatency95=17ms accLatency99=112ms accOpenQueuing=18 accErrors=100
time=1692804263.202298 latency=2:3:3:3:8:(3)ms latency95=4ms latency99=5ms requests=472 option1=0 option2=0 errors=0 throughput=471rps ql=2 rr=0.00% cr=0.00% accRequests=2997 accOption1=0 accOption2=0 accLatency=2:3:3:4:140:(7)ms accLatency95=11ms accLatency99=102ms accOpenQueuing=20 accErrors=100
time=1692804264.204877 latency=2:3:3:4:8:(3)ms latency95=5ms latency99=6ms requests=499 option1=0 option2=0 errors=0 throughput=498rps ql=1 rr=0.00% cr=0.00% accRequests=3496 accOption1=0 accOption2=0 accLatency=2:3:3:4:140:(6)ms accLatency95=9ms accLatency99=99ms accOpenQueuing=23 accErrors=100
time=1692804265.207724 latency=2:3:3:4:7:(3)ms latency95=5ms latency99=6ms requests=486 option1=0 option2=0 errors=0 throughput=485rps ql=0 rr=0.00% cr=0.00% accRequests=3982 accOption1=0 accOption2=0 accLatency=2:3:3:4:140:(6)ms accLatency95=9ms accLatency99=95ms accOpenQueuing=23 accErrors=100
time=1692804266.210944 latency=2:3:3:4:9:(3)ms latency95=5ms latency99=7ms requests=501 option1=0 option2=0 errors=0 throughput=499rps ql=2 rr=0.00% cr=0.00% accRequests=4483 accOption1=0 accOption2=0 accLatency=2:3:3:4:140:(6)ms accLatency95=8ms accLatency99=93ms accOpenQueuing=26 accErrors=100
