time=1692880172.712948 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692880172.713381 concurrency=1500
time=1692880173.847917 latency=68:592:832:901:958:(690)ms latency95=929ms latency99=958ms requests=159 option1=0 option2=0 errors=0 throughput=140rps ql=931 rr=0.00% cr=0.00% accRequests=159 accOption1=0 accOption2=0 accLatency=68:592:832:901:958:(690)ms accLatency95=929ms accLatency99=958ms accOpenQueuing=3 accErrors=0
time=1692880174.848159 latency=1088:1412:1483:1577:1937:(1474)ms latency95=1666ms latency99=1702ms requests=350 option1=0 option2=0 errors=0 throughput=350rps ql=1232 rr=0.00% cr=0.00% accRequests=509 accOption1=0 accOption2=0 accLatency=68:907:1420:1525:1937:(1229)ms accLatency95=1657ms accLatency99=1695ms accOpenQueuing=7 accErrors=0
time=1692880175.848585 latency=392:1006:1413:1714:2702:(1366)ms latency95=2144ms latency99=2357ms requests=2153 option1=0 option2=0 errors=0 throughput=2152rps ql=1000 rr=0.00% cr=0.00% accRequests=2662 accOption1=0 accOption2=0 accLatency=68:968:1415:1653:2702:(1340)ms accLatency95=2118ms accLatency99=2328ms accOpenQueuing=1130 accErrors=0
time=1692880176.854027 latency=498:587:1064:1657:3439:(1217)ms latency95=2419ms latency99=2832ms requests=1740 option1=0 option2=0 errors=0 throughput=1731rps ql=937 rr=0.00% cr=0.00% accRequests=4402 accOption1=0 accOption2=0 accLatency=68:835:1324:1653:3439:(1291)ms accLatency95=2207ms accLatency99=2619ms accOpenQueuing=2417 accErrors=0
time=1692880177.858371 latency=525:550:880:1431:3993:(1093)ms latency95=2472ms latency99=3233ms requests=1720 option1=0 option2=0 errors=0 throughput=1713rps ql=871 rr=0.00% cr=0.00% accRequests=6122 accOption1=0 accOption2=0 accLatency=68:675:1192:1618:3993:(1236)ms accLatency95=2272ms accLatency99=2848ms accOpenQueuing=3549 accErrors=0
time=1692880178.864731 latency=470:506:756:1229:4287:(985)ms latency95=2327ms latency99=3276ms requests=1766 option1=0 option2=0 errors=0 throughput=1755rps ql=783 rr=0.00% cr=0.00% accRequests=7888 accOption1=0 accOption2=0 accLatency=68:585:1073:1570:4287:(1180)ms accLatency95=2292ms accLatency99=2926ms accOpenQueuing=4646 accErrors=0
time=1692880179.873546 latency=415:452:565:945:3919:(814)ms latency95=2068ms latency99=2981ms requests=1728 option1=0 option2=0 errors=0 throughput=1713rps ql=696 rr=0.00% cr=0.00% accRequests=9616 accOption1=0 accOption2=0 accLatency=68:557:968:1511:4287:(1114)ms accLatency95=2264ms accLatency99=2927ms accOpenQueuing=5634 accErrors=0
time=1692880180.883749 latency=327:368:427:742:3739:(644)ms latency95=1569ms latency99=2825ms requests=1772 option1=0 option2=0 errors=0 throughput=1754rps ql=516 rr=0.00% cr=0.00% accRequests=11388 accOption1=0 accOption2=0 accLatency=68:531:867:1451:4287:(1041)ms accLatency95=2217ms accLatency99=2926ms accOpenQueuing=6508 accErrors=0
time=1692880181.892796 latency=241:286:311:479:3177:(442)ms latency95=1116ms latency99=1914ms requests=1771 option1=0 option2=0 errors=0 throughput=1755rps ql=392 rr=0.00% cr=0.00% accRequests=13159 accOption1=0 accOption2=0 accLatency=68:485:753:1377:4287:(960)ms accLatency95=2171ms accLatency99=2881ms accOpenQueuing=7201 accErrors=0
