time=1692875490.854086 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692875490.854524 concurrency=1500
time=1692875491.951828 latency=50:367:724:869:919:(640)ms latency95=905ms latency99=919ms requests=173 option1=0 option2=0 errors=0 throughput=158rps ql=895 rr=0.00% cr=0.00% accRequests=173 accOption1=0 accOption2=0 accLatency=50:367:724:869:919:(640)ms accLatency95=905ms accLatency99=919ms accOpenQueuing=1 accErrors=0
time=1692875492.952066 latency=820:1191:1341:1455:1889:(1325)ms latency95=1611ms latency99=1693ms requests=633 option1=0 option2=0 errors=0 throughput=633rps ql=1163 rr=0.00% cr=0.00% accRequests=806 accOption1=0 accOption2=0 accLatency=50:951:1253:1438:1889:(1178)ms accLatency95=1606ms accLatency99=1685ms accOpenQueuing=27 accErrors=0
time=1692875493.952691 latency=696:1058:1344:1704:2614:(1408)ms latency95=2213ms latency99=2465ms requests=1112 option1=0 option2=0 errors=0 throughput=1111rps ql=1217 rr=0.00% cr=0.00% accRequests=1918 accOption1=0 accOption2=0 accLatency=50:1042:1288:1495:2614:(1311)ms accLatency95=2068ms accLatency99=2435ms accOpenQueuing=507 accErrors=0
time=1692875494.955146 latency=934:1345:1765:2221:3594:(1828)ms latency95=2860ms latency99=3195ms requests=852 option1=0 option2=0 errors=0 throughput=850rps ql=1297 rr=0.00% cr=0.00% accRequests=2770 accOption1=0 accOption2=0 accLatency=50:1139:1368:1749:3594:(1470)ms accLatency95=2456ms accLatency99=2966ms accOpenQueuing=1133 accErrors=0
time=1692875495.956919 latency=1358:1472:2154:2793:4469:(2228)ms latency95=3556ms latency99=3879ms requests=830 option1=0 option2=0 errors=0 throughput=829rps ql=1355 rr=0.00% cr=0.00% accRequests=3600 accOption1=0 accOption2=0 accLatency=50:1216:1444:2014:4469:(1645)ms accLatency95=2982ms accLatency99=3593ms accOpenQueuing=1717 accErrors=0
time=1692875496.960179 latency=1481:1635:2585:3202:5174:(2597)ms latency95=4189ms latency99=4767ms requests=855 option1=0 option2=0 errors=0 throughput=852rps ql=1406 rr=0.00% cr=0.00% accRequests=4455 accOption1=0 accOption2=0 accLatency=50:1288:1548:2294:5174:(1828)ms accLatency95=3426ms accLatency99=4186ms accOpenQueuing=2367 accErrors=0
time=1692875497.963609 latency=1563:2088:2932:3762:5828:(2988)ms latency95=4806ms latency99=5264ms requests=851 option1=0 option2=0 errors=0 throughput=848rps ql=1427 rr=0.00% cr=0.00% accRequests=5306 accOption1=0 accOption2=0 accLatency=50:1356:1677:2578:5828:(2014)ms accLatency95=3906ms accLatency99=4792ms accOpenQueuing=3069 accErrors=0
time=1692875498.967648 latency=1620:2538:3354:4297:6651:(3424)ms latency95=5486ms latency99=6247ms requests=842 option1=0 option2=0 errors=0 throughput=839rps ql=1427 rr=0.00% cr=0.00% accRequests=6148 accOption1=0 accOption2=0 accLatency=50:1393:1871:2878:6651:(2207)ms accLatency95=4392ms accLatency99=5337ms accOpenQueuing=3801 accErrors=0
time=1692875499.972728 latency=1672:2882:3787:4754:7247:(3825)ms latency95=6297ms latency99=6911ms requests=836 option1=0 option2=0 errors=0 throughput=832rps ql=1453 rr=0.00% cr=0.00% accRequests=6984 accOption1=0 accOption2=0 accLatency=50:1435:2050:3158:7247:(2401)ms accLatency95=4838ms accLatency99=6072ms accOpenQueuing=4559 accErrors=0
time=1692875500.978662 latency=1686:3186:4212:5372:8326:(4238)ms latency95=6696ms latency99=7558ms requests=862 option1=0 option2=0 errors=0 throughput=857rps ql=1467 rr=0.00% cr=0.00% accRequests=7846 accOption1=0 accOption2=0 accLatency=50:1480:2247:3451:8326:(2602)ms accLatency95=5332ms accLatency99=6546ms accOpenQueuing=5352 accErrors=0
time=1692875501.985288 latency=1695:3353:4588:5821:8693:(4609)ms latency95=7418ms latency99=8259ms requests=862 option1=0 option2=0 errors=0 throughput=856rps ql=1473 rr=0.00% cr=0.00% accRequests=8708 accOption1=0 accOption2=0 accLatency=50:1536:2447:3774:8693:(2801)ms accLatency95=5864ms accLatency99=7046ms accOpenQueuing=6162 accErrors=0
