time=1692885894.302357 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692885894.302793 concurrency=250
time=1692885895.323952 latency=3:5:10:26:202:(31)ms latency95=141ms latency99=197ms requests=256 option1=0 option2=0 errors=0 throughput=251rps ql=0 rr=0.00% cr=0.00% accRequests=256 accOption1=0 accOption2=0 accLatency=3:5:10:26:202:(31)ms accLatency95=141ms accLatency99=197ms accOpenQueuing=7 accErrors=0
time=1692885896.324383 latency=3:5:5:9:40:(7)ms latency95=12ms latency99=37ms requests=254 option1=0 option2=0 errors=0 throughput=254rps ql=0 rr=0.00% cr=0.00% accRequests=510 accOption1=0 accOption2=0 accLatency=3:5:7:11:202:(19)ms accLatency95=112ms accLatency99=182ms accOpenQueuing=8 accErrors=0
time=1692885897.325068 latency=3:4:5:5:11:(5)ms latency95=9ms latency99=10ms requests=236 option1=0 option2=0 errors=0 throughput=236rps ql=1 rr=0.00% cr=0.00% accRequests=746 accOption1=0 accOption2=0 accLatency=3:5:5:10:202:(15)ms accLatency95=86ms accLatency99=173ms accOpenQueuing=9 accErrors=0
time=1692885898.325904 latency=3:4:5:5:9:(5)ms latency95=8ms latency99=9ms requests=238 option1=0 option2=0 errors=0 throughput=238rps ql=2 rr=0.00% cr=0.00% accRequests=984 accOption1=0 accOption2=0 accLatency=3:5:5:9:202:(12)ms accLatency95=48ms accLatency99=156ms accOpenQueuing=10 accErrors=0
time=1692885899.326905 latency=3:4:5:5:10:(5)ms latency95=6ms latency99=9ms requests=288 option1=0 option2=0 errors=0 throughput=288rps ql=3 rr=0.00% cr=0.00% accRequests=1272 accOption1=0 accOption2=0 accLatency=3:5:5:7:202:(11)ms accLatency95=30ms accLatency99=141ms accOpenQueuing=13 accErrors=0
time=1692885900.328409 latency=3:4:5:5:10:(5)ms latency95=7ms latency99=8ms requests=237 option1=0 option2=0 errors=0 throughput=237rps ql=2 rr=0.00% cr=0.00% accRequests=1509 accOption1=0 accOption2=0 accLatency=3:4:5:6:202:(10)ms accLatency95=24ms accLatency99=134ms accOpenQueuing=16 accErrors=0
time=1692885901.329660 latency=3:4:5:5:8:(5)ms latency95=6ms latency99=6ms requests=227 option1=0 option2=0 errors=0 throughput=227rps ql=1 rr=0.00% cr=0.00% accRequests=1736 accOption1=0 accOption2=0 accLatency=3:4:5:6:202:(9)ms accLatency95=12ms accLatency99=130ms accOpenQueuing=16 accErrors=0
time=1692885902.331048 latency=3:5:5:5:10:(5)ms latency95=7ms latency99=10ms requests=246 option1=0 option2=0 errors=0 throughput=246rps ql=1 rr=0.00% cr=0.00% accRequests=1982 accOption1=0 accOption2=0 accLatency=3:5:5:6:202:(9)ms accLatency95=12ms accLatency99=118ms accOpenQueuing=16 accErrors=0
time=1692885903.332730 latency=3:5:5:5:8:(5)ms latency95=6ms latency99=7ms requests=258 option1=0 option2=0 errors=0 throughput=258rps ql=0 rr=0.00% cr=0.00% accRequests=2240 accOption1=0 accOption2=0 accLatency=3:5:5:6:202:(8)ms accLatency95=11ms accLatency99=116ms accOpenQueuing=16 accErrors=0
time=1692885904.334439 latency=4:5:5:5:9:(5)ms latency95=6ms latency99=7ms requests=265 option1=0 option2=0 errors=0 throughput=265rps ql=0 rr=0.00% cr=0.00% accRequests=2505 accOption1=0 accOption2=0 accLatency=3:5:5:6:202:(8)ms accLatency95=11ms accLatency99=112ms accOpenQueuing=16 accErrors=0
time=1692885905.336395 latency=3:4:5:5:9:(5)ms latency95=7ms latency99=8ms requests=239 option1=0 option2=0 errors=0 throughput=239rps ql=3 rr=0.00% cr=0.00% accRequests=2744 accOption1=0 accOption2=0 accLatency=3:5:5:6:202:(8)ms accLatency95=10ms accLatency99=108ms accOpenQueuing=16 accErrors=0
time=1692885906.338863 latency=3:4:5:5:12:(5)ms latency95=6ms latency99=8ms requests=246 option1=0 option2=0 errors=0 throughput=245rps ql=0 rr=0.00% cr=0.00% accRequests=2990 accOption1=0 accOption2=0 accLatency=3:5:5:6:202:(7)ms accLatency95=10ms accLatency99=105ms accOpenQueuing=17 accErrors=0
