time=1692882513.004446 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692882513.004831 concurrency=1500
time=1692882514.092017 latency=58:600:781:866:981:(697)ms latency95=926ms latency99=954ms requests=211 option1=0 option2=0 errors=0 throughput=194rps ql=897 rr=0.00% cr=0.00% accRequests=211 accOption1=0 accOption2=0 accLatency=58:600:781:866:981:(697)ms accLatency95=926ms accLatency99=954ms accOpenQueuing=2 accErrors=0
time=1692882515.092260 latency=837:1062:1148:1276:1765:(1178)ms latency95=1505ms latency99=1729ms requests=464 option1=0 option2=0 errors=0 throughput=464rps ql=1192 rr=0.00% cr=0.00% accRequests=675 accOption1=0 accOption2=0 accLatency=58:864:1080:1203:1765:(1028)ms accLatency95=1477ms accLatency99=1587ms accOpenQueuing=49 accErrors=0
time=1692882516.092768 latency=237:679:1150:1521:2777:(1120)ms latency95=1970ms latency99=2194ms requests=2852 option1=0 option2=0 errors=0 throughput=2851rps ql=655 rr=0.00% cr=0.00% accRequests=3527 accOption1=0 accOption2=0 accLatency=58:746:1127:1447:2777:(1102)ms accLatency95=1919ms accLatency99=2168ms accOpenQueuing=1762 accErrors=0
time=1692882517.099966 latency=3:118:234:591:2461:(427)ms latency95=1480ms latency99=2060ms requests=2543 option1=0 option2=0 errors=0 throughput=2525rps ql=4 rr=0.00% cr=0.00% accRequests=6070 accOption1=0 accOption2=0 accLatency=3:263:783:1255:2777:(819)ms accLatency95=1857ms accLatency99=2150ms accOpenQueuing=2931 accErrors=0
time=1692882518.106776 latency=3:4:4:5:13:(5)ms latency95=7ms latency99=9ms requests=1546 option1=0 option2=0 errors=0 throughput=1536rps ql=7 rr=0.00% cr=0.00% accRequests=7616 accOption1=0 accOption2=0 accLatency=3:51:462:1153:2777:(654)ms accLatency95=1803ms accLatency99=2116ms accOpenQueuing=2939 accErrors=0
time=1692882519.119388 latency=2:3:4:5:13:(4)ms latency95=6ms latency99=9ms requests=1449 option1=0 option2=0 errors=0 throughput=1431rps ql=6 rr=0.00% cr=0.00% accRequests=9065 accOption1=0 accOption2=0 accLatency=2:5:264:1056:2777:(550)ms accLatency95=1748ms accLatency99=2091ms accOpenQueuing=2944 accErrors=0
time=1692882520.131904 latency=2:3:4:5:10:(4)ms latency95=6ms latency99=8ms requests=1502 option1=0 option2=0 errors=0 throughput=1483rps ql=9 rr=0.00% cr=0.00% accRequests=10567 accOption1=0 accOption2=0 accLatency=2:4:153:925:2777:(472)ms accLatency95=1695ms accLatency99=2064ms accOpenQueuing=2948 accErrors=0
time=1692882521.146371 latency=2:3:4:5:12:(4)ms latency95=7ms latency99=10ms requests=1574 option1=0 option2=0 errors=0 throughput=1552rps ql=7 rr=0.00% cr=0.00% accRequests=12141 accOption1=0 accOption2=0 accLatency=2:4:7:783:2777:(412)ms accLatency95=1651ms accLatency99=2041ms accOpenQueuing=2957 accErrors=0
time=1692882522.158807 latency=2:4:4:5:11:(4)ms latency95=7ms latency99=9ms requests=1454 option1=0 option2=0 errors=0 throughput=1436rps ql=8 rr=0.00% cr=0.00% accRequests=13595 accOption1=0 accOption2=0 accLatency=2:4:6:648:2777:(368)ms accLatency95=1598ms accLatency99=2029ms accOpenQueuing=2966 accErrors=0
