time=1692874190.249794 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692874190.250243 concurrency=250
time=1692874191.275386 latency=3:8:11:18:129:(23)ms latency95=97ms latency99=126ms requests=247 option1=0 option2=0 errors=0 throughput=241rps ql=3 rr=0.00% cr=0.00% accRequests=247 accOption1=0 accOption2=0 accLatency=3:8:11:18:129:(23)ms accLatency95=97ms accLatency99=126ms accOpenQueuing=4 accErrors=0
time=1692874192.275825 latency=3:4:5:9:41:(8)ms latency95=16ms latency99=38ms requests=240 option1=0 option2=0 errors=0 throughput=240rps ql=3 rr=0.00% cr=0.00% accRequests=487 accOption1=0 accOption2=0 accLatency=3:5:9:13:129:(15)ms accLatency95=62ms accLatency99=117ms accOpenQueuing=6 accErrors=0
time=1692874193.276455 latency=4:4:5:6:12:(5)ms latency95=9ms latency99=12ms requests=248 option1=0 option2=0 errors=0 throughput=248rps ql=0 rr=0.00% cr=0.00% accRequests=735 accOption1=0 accOption2=0 accLatency=3:5:6:11:129:(12)ms accLatency95=43ms accLatency99=116ms accOpenQueuing=7 accErrors=0
time=1692874194.277235 latency=3:4:5:6:13:(5)ms latency95=8ms latency99=11ms requests=239 option1=0 option2=0 errors=0 throughput=239rps ql=3 rr=0.00% cr=0.00% accRequests=974 accOption1=0 accOption2=0 accLatency=3:4:5:9:129:(10)ms accLatency95=25ms accLatency99=98ms accOpenQueuing=7 accErrors=0
time=1692874195.278451 latency=3:4:5:6:12:(6)ms latency95=9ms latency99=11ms requests=281 option1=0 option2=0 errors=0 throughput=281rps ql=1 rr=0.00% cr=0.00% accRequests=1255 accOption1=0 accOption2=0 accLatency=3:4:5:8:129:(9)ms accLatency95=19ms accLatency99=97ms accOpenQueuing=11 accErrors=0
time=1692874196.279920 latency=3:5:5:6:14:(6)ms latency95=9ms latency99=13ms requests=234 option1=0 option2=0 errors=0 throughput=234rps ql=1 rr=0.00% cr=0.00% accRequests=1489 accOption1=0 accOption2=0 accLatency=3:5:5:8:129:(9)ms accLatency95=17ms accLatency99=93ms accOpenQueuing=12 accErrors=0
time=1692874197.281126 latency=3:4:5:6:12:(5)ms latency95=7ms latency99=11ms requests=249 option1=0 option2=0 errors=0 throughput=249rps ql=2 rr=0.00% cr=0.00% accRequests=1738 accOption1=0 accOption2=0 accLatency=3:4:5:7:129:(8)ms accLatency95=16ms accLatency99=91ms accOpenQueuing=13 accErrors=0
time=1692874198.282446 latency=3:4:5:6:10:(5)ms latency95=8ms latency99=9ms requests=260 option1=0 option2=0 errors=0 throughput=260rps ql=0 rr=0.00% cr=0.00% accRequests=1998 accOption1=0 accOption2=0 accLatency=3:4:5:7:129:(8)ms accLatency95=15ms accLatency99=88ms accOpenQueuing=16 accErrors=0
time=1692874199.284107 latency=4:4:5:6:10:(5)ms latency95=8ms latency99=9ms requests=254 option1=0 option2=0 errors=0 throughput=254rps ql=1 rr=0.00% cr=0.00% accRequests=2252 accOption1=0 accOption2=0 accLatency=3:4:5:7:129:(8)ms accLatency95=14ms accLatency99=74ms accOpenQueuing=17 accErrors=0
