time=1692796999.403501 latency=nan:nan:nan:nan:nan:(0)ms latency95=nanms latency99=0ms requests=0 option1=0 option2=0 errors=0 throughput=0rps ql=0 rr=-nan% cr=-nan% accRequests=0 accOption1=0 accOption2=0 accLatency=nan:nan:nan:nan:nan:(0)ms accLatency95=nanms accLatency99=0ms accOpenQueuing=0 accErrors=0
time=1692796999.403954 concurrency=250
time=1692797000.419502 latency=2:3:7:8:56:(8)ms latency95=28ms latency99=52ms requests=252 option1=0 option2=0 errors=0 throughput=248rps ql=0 rr=0.00% cr=0.00% accRequests=252 accOption1=0 accOption2=0 accLatency=2:3:7:8:56:(8)ms accLatency95=28ms accLatency99=52ms accOpenQueuing=2 accErrors=0
time=1692797001.419950 latency=2:3:3:5:39:(4)ms latency95=8ms latency99=9ms requests=247 option1=0 option2=0 errors=0 throughput=247rps ql=0 rr=0.00% cr=0.00% accRequests=499 accOption1=0 accOption2=0 accLatency=2:3:4:7:56:(6)ms accLatency95=17ms accLatency99=49ms accOpenQueuing=3 accErrors=0
time=1692797002.420613 latency=2:3:3:3:9:(3)ms latency95=7ms latency99=8ms requests=269 option1=0 option2=0 errors=0 throughput=269rps ql=1 rr=0.00% cr=0.00% accRequests=768 accOption1=0 accOption2=0 accLatency=2:3:3:7:56:(5)ms accLatency95=9ms accLatency99=39ms accOpenQueuing=4 accErrors=0
time=1692797003.421446 latency=2:3:3:3:8:(3)ms latency95=4ms latency99=7ms requests=267 option1=0 option2=0 errors=0 throughput=267rps ql=1 rr=0.00% cr=0.00% accRequests=1035 accOption1=0 accOption2=0 accLatency=2:3:3:4:56:(5)ms accLatency95=8ms accLatency99=33ms accOpenQueuing=6 accErrors=0
time=1692797004.422437 latency=2:3:3:3:7:(3)ms latency95=4ms latency99=7ms requests=246 option1=0 option2=0 errors=0 throughput=246rps ql=1 rr=0.00% cr=0.00% accRequests=1281 accOption1=0 accOption2=0 accLatency=2:3:3:4:56:(4)ms accLatency95=8ms accLatency99=33ms accOpenQueuing=6 accErrors=0
time=1692797005.423563 latency=2:3:3:3:9:(3)ms latency95=4ms latency99=7ms requests=233 option1=0 option2=0 errors=0 throughput=233rps ql=1 rr=0.00% cr=0.00% accRequests=1514 accOption1=0 accOption2=0 accLatency=2:3:3:4:56:(4)ms accLatency95=8ms accLatency99=28ms accOpenQueuing=7 accErrors=0
time=1692797006.424903 latency=2:3:3:3:4:(3)ms latency95=4ms latency99=4ms requests=226 option1=0 option2=0 errors=0 throughput=226rps ql=1 rr=0.00% cr=0.00% accRequests=1740 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(4)ms accLatency95=8ms accLatency99=27ms accOpenQueuing=7 accErrors=0
time=1692797007.426351 latency=2:3:3:3:6:(3)ms latency95=4ms latency99=5ms requests=275 option1=0 option2=0 errors=0 throughput=275rps ql=1 rr=0.00% cr=0.00% accRequests=2015 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(4)ms accLatency95=8ms accLatency99=26ms accOpenQueuing=8 accErrors=0
time=1692797008.427923 latency=2:3:3:3:6:(3)ms latency95=4ms latency99=5ms requests=241 option1=0 option2=0 errors=0 throughput=241rps ql=2 rr=0.00% cr=0.00% accRequests=2256 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(4)ms accLatency95=8ms accLatency99=24ms accOpenQueuing=8 accErrors=0
time=1692797009.429567 latency=2:3:3:3:5:(3)ms latency95=4ms latency99=4ms requests=294 option1=0 option2=0 errors=0 throughput=294rps ql=0 rr=0.00% cr=0.00% accRequests=2550 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(4)ms accLatency95=8ms accLatency99=17ms accOpenQueuing=9 accErrors=0
time=1692797010.431499 latency=2:3:3:3:5:(3)ms latency95=3ms latency99=4ms requests=270 option1=0 option2=0 errors=0 throughput=269rps ql=0 rr=0.00% cr=0.00% accRequests=2820 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(4)ms accLatency95=7ms accLatency99=9ms accOpenQueuing=9 accErrors=0
time=1692797011.433674 latency=2:3:3:3:5:(3)ms latency95=4ms latency99=4ms requests=243 option1=0 option2=0 errors=0 throughput=242rps ql=0 rr=0.00% cr=0.00% accRequests=3063 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(4)ms accLatency95=7ms accLatency99=9ms accOpenQueuing=9 accErrors=0
time=1692797012.436579 latency=2:3:3:3:5:(3)ms latency95=4ms latency99=4ms requests=244 option1=0 option2=0 errors=0 throughput=243rps ql=0 rr=0.00% cr=0.00% accRequests=3307 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=7ms accLatency99=9ms accOpenQueuing=10 accErrors=0
time=1692797013.439185 latency=2:3:3:3:4:(3)ms latency95=4ms latency99=4ms requests=217 option1=0 option2=0 errors=0 throughput=216rps ql=2 rr=0.00% cr=0.00% accRequests=3524 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=7ms accLatency99=9ms accOpenQueuing=10 accErrors=0
time=1692797014.441777 latency=2:3:3:3:5:(3)ms latency95=3ms latency99=4ms requests=238 option1=0 option2=0 errors=0 throughput=237rps ql=0 rr=0.00% cr=0.00% accRequests=3762 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=7ms accLatency99=9ms accOpenQueuing=13 accErrors=0
time=1692797015.444493 latency=2:3:3:3:4:(3)ms latency95=3ms latency99=4ms requests=252 option1=0 option2=0 errors=0 throughput=251rps ql=1 rr=0.00% cr=0.00% accRequests=4014 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=7ms accLatency99=9ms accOpenQueuing=14 accErrors=0
time=1692797016.447312 latency=2:3:3:3:5:(3)ms latency95=3ms latency99=4ms requests=234 option1=0 option2=0 errors=0 throughput=233rps ql=0 rr=0.00% cr=0.00% accRequests=4248 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=7ms accLatency99=9ms accOpenQueuing=14 accErrors=0
time=1692797017.450271 latency=2:3:3:3:6:(3)ms latency95=4ms latency99=4ms requests=253 option1=0 option2=0 errors=0 throughput=252rps ql=0 rr=0.00% cr=0.00% accRequests=4501 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=7ms accLatency99=9ms accOpenQueuing=15 accErrors=0
time=1692797018.453316 latency=2:3:3:3:4:(3)ms latency95=4ms latency99=4ms requests=254 option1=0 option2=0 errors=0 throughput=253rps ql=1 rr=0.00% cr=0.00% accRequests=4755 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=7ms accLatency99=9ms accOpenQueuing=16 accErrors=0
time=1692797019.456835 latency=2:3:3:3:6:(3)ms latency95=4ms latency99=4ms requests=283 option1=0 option2=0 errors=0 throughput=282rps ql=0 rr=0.00% cr=0.00% accRequests=5038 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=6ms accLatency99=8ms accOpenQueuing=18 accErrors=0
time=1692797020.460345 latency=2:3:3:3:5:(3)ms latency95=4ms latency99=4ms requests=231 option1=0 option2=0 errors=0 throughput=230rps ql=1 rr=0.00% cr=0.00% accRequests=5269 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=5ms accLatency99=8ms accOpenQueuing=18 accErrors=0
time=1692797021.464169 latency=2:3:3:3:5:(3)ms latency95=4ms latency99=4ms requests=254 option1=0 option2=0 errors=0 throughput=253rps ql=1 rr=0.00% cr=0.00% accRequests=5523 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=5ms accLatency99=8ms accOpenQueuing=19 accErrors=0
time=1692797022.468164 latency=2:3:3:3:4:(3)ms latency95=4ms latency99=4ms requests=240 option1=0 option2=0 errors=0 throughput=239rps ql=0 rr=0.00% cr=0.00% accRequests=5763 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=5ms accLatency99=8ms accOpenQueuing=22 accErrors=0
time=1692797023.472786 latency=2:3:3:3:5:(3)ms latency95=4ms latency99=5ms requests=246 option1=0 option2=0 errors=0 throughput=245rps ql=0 rr=0.00% cr=0.00% accRequests=6009 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=4ms accLatency99=8ms accOpenQueuing=24 accErrors=0
time=1692797024.477063 latency=2:3:3:3:5:(3)ms latency95=4ms latency99=4ms requests=265 option1=0 option2=0 errors=0 throughput=264rps ql=0 rr=0.00% cr=0.00% accRequests=6274 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=4ms accLatency99=8ms accOpenQueuing=26 accErrors=0
time=1692797025.481676 latency=2:3:3:3:8:(3)ms latency95=4ms latency99=5ms requests=234 option1=0 option2=0 errors=0 throughput=233rps ql=0 rr=0.00% cr=0.00% accRequests=6508 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=4ms accLatency99=8ms accOpenQueuing=27 accErrors=0
time=1692797026.487082 latency=2:3:3:3:6:(3)ms latency95=4ms latency99=4ms requests=260 option1=0 option2=0 errors=0 throughput=259rps ql=0 rr=0.00% cr=0.00% accRequests=6768 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=4ms accLatency99=8ms accOpenQueuing=27 accErrors=0
time=1692797027.492326 latency=2:3:3:3:5:(3)ms latency95=3ms latency99=4ms requests=251 option1=0 option2=0 errors=0 throughput=250rps ql=2 rr=0.00% cr=0.00% accRequests=7019 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=4ms accLatency99=8ms accOpenQueuing=28 accErrors=0
time=1692797028.497065 latency=2:3:3:3:5:(3)ms latency95=4ms latency99=5ms requests=246 option1=0 option2=0 errors=0 throughput=245rps ql=2 rr=0.00% cr=0.00% accRequests=7265 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=4ms accLatency99=8ms accOpenQueuing=28 accErrors=0
time=1692797029.502545 latency=2:2:2:3:6:(3)ms latency95=4ms latency99=6ms requests=243 option1=0 option2=0 errors=0 throughput=242rps ql=1 rr=0.00% cr=0.00% accRequests=7508 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=4ms accLatency99=8ms accOpenQueuing=28 accErrors=0
time=1692797030.508293 latency=2:2:3:3:5:(3)ms latency95=4ms latency99=4ms requests=233 option1=0 option2=0 errors=0 throughput=232rps ql=0 rr=0.00% cr=0.00% accRequests=7741 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=4ms accLatency99=8ms accOpenQueuing=28 accErrors=0
time=1692797031.513948 latency=2:3:3:3:5:(3)ms latency95=4ms latency99=5ms requests=233 option1=0 option2=0 errors=0 throughput=232rps ql=1 rr=0.00% cr=0.00% accRequests=7974 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=4ms accLatency99=8ms accOpenQueuing=28 accErrors=0
time=1692797032.519676 latency=2:3:3:3:4:(3)ms latency95=4ms latency99=4ms requests=269 option1=0 option2=0 errors=0 throughput=267rps ql=1 rr=0.00% cr=0.00% accRequests=8243 accOption1=0 accOption2=0 accLatency=2:3:3:3:56:(3)ms accLatency95=4ms accLatency99=8ms accOpenQueuing=28 accErrors=0
