Pod,Container,%CPU,%VM,RT [ms],CPU_T [ms],TH [rps],CPU_T/R [ms],REQ_S [B],RES_S [B],C_Load [rps],t_start [ms],t_end [ms],CPU [CPU],VM [B]
service-1,app,2.8496043252124448,5.023,4.878512396694215,142.48021626062223,48.0,2.902959746632675,1150.0,295.0,50,1692880560220.2249,1692880860225.4185,0m,0m
service-1,app,5.530503783613549,10.0508,4.902277432712215,276.52518918067744,98.8,2.7537586421553644,1250.0,295.0,100,1692880884884.1804,1692881184889.9646,0m,0m
service-1,app,12.531610101704807,10.0524,6.747368421052628,626.5805050852404,246.6,2.50601193123195,1150.0,295.0,250,1692881209564.6917,1692881509570.582,0m,0m
service-1,app,20.90979012913087,10.094,5.465579710144926,1045.4895064565435,499.6,2.088009934883885,1250.0,295.0,500,1692881534798.9382,1692881834804.456,0m,0m
service-1,app,27.17112077707109,10.1356,5.276649746192887,1358.5560388535544,748.2,1.7982979907742134,1150.0,295.0,750,1692881859815.4233,1692882159820.8284,0m,0m
service-1,app,32.46949704843715,10.166,5.361524163568771,1623.4748524218573,999.0,1.6222004436523365,1250.0,295.0,1000,1692882184769.371,1692882484775.6562,0m,0m
service-1,app,41.25690212977051,10.262,6.570549242424237,2062.8451064885253,1490.4,1.3801968550002763,1150.0,295.0,1500,1692882510061.5178,1692882810067.0518,0m,0m
